word,word_sen,word_sen_trans,trans,example
metaphor,She uses some wonderful images and metaphors in her writing.,她在作品中用了一些绝妙的比喻和暗喻。,"n.暗喻，隐喻；比喻说法
","1. She uses some wonderful images and metaphors in her writing.
她在作品中用了一些绝妙的比喻和暗喻。
2. a very creative use of metaphor
隐喻的独到运用
"
lid,keeping the lid on inflation,控制通货膨胀,"n.盖子；眼睑；限制
vt.给…盖盖子
","1. keeping the lid on inflation
控制通货膨胀
"
municipal,the municipal waste dump,城市垃圾场,"adj.市政的，市的；地方自治的
","1. the municipal waste dump
城市垃圾场
2. municipal elections
市级选举
"
coil,The snake coiled around the branches of the tree.,这条蛇盘在树枝上。,"v.盘绕，把…卷成圈
n.线圈；卷
","1. The snake coiled around the branches of the tree.
这条蛇盘在树枝上。
2. Her long hair was coiled up in a plait at the top of her head.
她的长发编成辫子盘在头顶。
3. He coiled the rope.
他把绳子卷了起来。
"
pope,The highlight of the pope's visit will be his message to the people.,教皇访问的亮点是，他将给人们传达训诫。,"n.教皇，罗马教皇；权威，大师
","1. The highlight of the pope's visit will be his message to the people.
教皇访问的亮点是，他将给人们传达训诫。
"
ebb,His confidence is at a low ebb.,他的信心很低落。,"n.衰退；退潮；衰落
v.衰退；减少；衰落；潮退
","1. His confidence is at a low ebb.
他的信心很低落。
"
lawn,I spent all morning mowing the lawn (= cutting the grass ).,我整个上午都在修剪草坪。,"n.草地；草坪
","1. I spent all morning mowing the lawn (= cutting the grass ).
我整个上午都在修剪草坪。
2. a carefully tended lawn
受到细心呵护的草坪
"
merchandise,A range of official Disney merchandise was on sale.,一系列正版的迪士尼商品在出售。,"n.商品；货物
v.买卖；推销
","1. A range of official Disney merchandise was on sale.
一系列正版的迪士尼商品在出售。
2. They inspected the merchandise carefully.
他们仔细地检查了商品。
"
revelation,...the seemingly everlasting revelations about his private life.,…有关他私生活的似乎永无休止的披露。,"n.启示；揭露；出乎意料的事；被揭露的真相
","1. ...the seemingly everlasting revelations about his private life.
…有关他私生活的似乎永无休止的披露。
"
contemplate,He contemplated her with a faint smile.,他微微含笑注视着她。,"v.沉思；注视；思忖；预期
","1. He contemplated her with a faint smile.
他微微含笑注视着她。
"
symposium,He had been taking part in an international symposium on population.,他那时在参加一个有关人口的国际研讨会。,"n.讨论会，座谈会；专题论文集；酒宴，宴会
","1. He had been taking part in an international symposium on population.
他那时在参加一个有关人口的国际研讨会。
"
militant,militant political activists,激进的政治活动家,"adj.好战的
n.富有战斗性的人；好斗者；激进分子
","1. militant political activists
激进的政治活动家
2. a militant animal rights group
激进的动物权利保护团体
3. After the assassination of Martin Luther King, black leaders became more militant.
马丁•路德•金遇刺后，黑人领袖变得更为激进了。
4. Even now we could not be sure that the militants would not find some new excuse to call a strike the following winter.
即使到现在，我们也不能确定这些激进分子不会找到某个新的借口在下一年冬天号召一场罢工。
"
thread,I’m looking for a needle and thread.,我在找针线。,"n.线；螺纹；思路；衣服；线状物；玻璃纤维；路线
v.穿过；穿线于；使交织
","1. I’m looking for a needle and thread.
我在找针线。
2. hand-sewn with gold and silver thread
用金线和银线手工缝制的
3. a spool of thread (= small object that thread is wound around )
一卷线
"
spider,,,"n.蜘蛛；设圈套者；三脚架
",
torch,We shone our torches around the cavern.,我们用手电筒照着山洞。,"n.火把，火炬；手电筒；启发之物
v.像火炬一样燃烧
","1. We shone our torches around the cavern.
我们用手电筒照着山洞。
"
choke,"I felt as if there was a weight on my chest, choking me.",我感觉好像有重物压在胸口，让我喘不过气来。,"v.呛；使窒息；阻塞；抑制；扑灭
n.窒息；噎；[动力] 阻气门
","1. I felt as if there was a weight on my chest, choking me.
我感觉好像有重物压在胸口，让我喘不过气来。
2. The smoke was choking me.
烟呛得我呼吸困难。
"
refreshment,Refreshments will be served after the meeting.,会后有茶点招待。,"n.点心；起提神作用的东西；精力恢复
","1. Refreshments will be served after the meeting.
会后有茶点招待。
"
overwhelm,,,"v.淹没；压倒；受打击；覆盖；压垮
",
amid,The dollar has fallen in value amid rumors of weakness in the US economy.,在一片美国经济疲软的传言中，美元贬值了。,"prep.在其中，在其间
n.(Amid)人名；(法、阿拉伯)阿米德
","1. The dollar has fallen in value amid rumors of weakness in the US economy.
在一片美国经济疲软的传言中，美元贬值了。
"
ear,She tucked her hair behind her ears.,她把头发拢到耳朵背后。,"n.耳朵；穗；听觉；倾听
vi.（美俚）听见；抽穗
","1. She tucked her hair behind her ears.
她把头发拢到耳朵背后。
"
ratio,"From the database snapshot, note the counters in Listing 3 and monitor the ratio among these counters.",在数据库快照中，注意清单 3 中的计数器并监控这些计数器之间的比例。,"n.比率，比例
","1. From the database snapshot, note the counters in Listing 3 and monitor the ratio among these counters.
在数据库快照中，注意清单 3 中的计数器并监控这些计数器之间的比例。
"
sneeze,She started coughing and sneezing.,她开始咳嗽、打喷嚏。,"v.打喷嚏
n.喷嚏
","1. She started coughing and sneezing.
她开始咳嗽、打喷嚏。
2. The dust was making him sneeze .
灰尘使他打起了喷嚏。
"
sympathize,"I sympathize, but I don’t know how to help.",我很同情，但不知道如何帮忙。,"v.同情，怜悯；支持
","1. I sympathize, but I don’t know how to help.
我很同情，但不知道如何帮忙。
"
wrist,He broke his wrist climbing rocks for a cigarette ad.,他为了一个香烟广告攀岩折断了手腕。,"n.手腕；腕关节
vt.用腕力移动
","1. He broke his wrist climbing rocks for a cigarette ad.
他为了一个香烟广告攀岩折断了手腕。
"
petroleum,petroleum-based products,石油产品,"n.石油
","1. petroleum-based products
石油产品
"
imagination,a storyteller with an incredible imagination,想象力极丰富的讲故事者,"n.[心理] 想象力；空想；幻想物
","1. a storyteller with an incredible imagination
想象力极丰富的讲故事者
2. It does not take much imagination to understand their grief.
不难想象他们是多么悲伤。
3. With a little imagination, you can find great inexpensive gifts.
稍微动点脑筋，你就会找到物美价廉的礼物。
"
petty,petty squabbles,小口角,"adj.琐碎的；小气的；小规模的
n.(Petty)人名；(英、法)佩蒂
","1. petty squabbles
小口角
2. petty restrictions
小限制
"
endow,"You are endowed with wealth, good health and a lively intellect.",你天生赋有财富、健康，和敏锐的智力。,"v.赋予；捐赠；天生具有
","1. You are endowed with wealth, good health and a lively intellect.
你天生赋有财富、健康，和敏锐的智力。
"
cloudy,a cloudy night with some light rain,伴有些许小雨的多云的夜晚,"adj.多云的；阴天的；愁容满面的
","1. a cloudy night with some light rain
伴有些许小雨的多云的夜晚
2. Tomorrow, it will be cloudy and cool.
明天多云，天气凉爽。
"
disastrous,a disastrous first marriage,以失败告终的第一次婚姻,"adj.灾难性的；损失惨重的；悲伤的
","1. a disastrous first marriage
以失败告终的第一次婚姻
2. The move proved disastrous (= was disastrous ) for the company.
这一行动对公司来说是一场灾难。
"
evening,I do most of my studying in the evening.,我学习大都在晚上。,"n.晚上；傍晚；（联欢性的）晚会；后期
adj.在晚上的；为晚上的；晚上用的
int.晚上好（等于good evening）
","1. I do most of my studying in the evening.
我学习大都在晚上。
2. I’m usually out on Friday evenings.
周五晚上我通常都不在家。
3. What are you doing tomorrow evening?
明天晚上你打算做什么？
4. Peter left yesterday evening.
彼得昨天晚上走了。
5. I’ll see you this evening.
我今晚和你见面。
6. It was early evening by the time we got home.
我们到家时已经是傍晚了。
7. We had just finished our evening meal when the doorbell rang.
我们刚吃完晚饭门铃就响了。
8. a broadcast on the evening news
晚间新闻广播
"
mat,Wipe your feet on the mat.,在地垫上蹭蹭你的鞋底。,"n.垫；垫子；衬边
v.缠结；铺席于……上
adj.无光泽的
","1. Wipe your feet on the mat.
在地垫上蹭蹭你的鞋底。
"
commemorate,a parade to commemorate the town’s bicentenary,庆祝该镇建立200周年的游行,"v.庆祝，纪念；成为…的纪念
","1. a parade to commemorate the town’s bicentenary
庆祝该镇建立200周年的游行
"
unanimous,It was decided by a unanimous vote that the school should close.,关闭学校是大家一致通过的决定。,"adj.全体一致的；意见一致的；无异议的
","1. It was decided by a unanimous vote that the school should close.
关闭学校是大家一致通过的决定。
"
kilometre,...only one kilometre from the border.,…距离边境只有1公里。,"n.[计量] 公里；[计量] 千米
","1. ...only one kilometre from the border.
…距离边境只有1公里。
"
equator,The United States is north of the equator.,美国位于赤道以北。,"n.赤道
","1. The United States is north of the equator.
美国位于赤道以北。
2. In the hot zone near the equator the sun heats the air continually; hence the air there ascends.
在靠近赤道的热带地区，太阳不断地加热那里的空气，于是那里的热空气就上升。
"
chemistry,a person’s body chemistry,人体的化学组成,"n.化学；化学过程
","1. a person’s body chemistry
人体的化学组成
"
civilization,modern American civilization,现代美国文明,"n.文明；文化
","1. modern American civilization
现代美国文明
"
volume,the volume of trade,贸易量,"n.量；体积；卷；音量；大量；册
adj.大量的
vi.成团卷起
vt.把…收集成卷
","1. the volume of trade
贸易量
"
pear,I took this apple for a pear until I tasted it.,我误将这个苹果当作梨子，直到我尝了才知道。,"n.[园艺] 梨树；梨子
","1. I took this apple for a pear until I tasted it.
我误将这个苹果当作梨子，直到我尝了才知道。
"
successor,He set out several principles that he hopes will guide his successors.,"他制定出了几条原则,希望能指导其继任者。","n.继承者；后续的事物
","1. He set out several principles that he hopes will guide his successors.
他制定出了几条原则,希望能指导其继任者。
"
pasture,large areas of rough upland pasture,大片起伏的山地牧场,"n.草地；牧场；牧草
v.放牧；吃草
","1. large areas of rough upland pasture
大片起伏的山地牧场
2. the lush pastures of the southern counties
南部各郡茂盛的牧场
"
hostess,The hostess introduced them.,女主人介绍了他们。,"n.女主人，女老板；女服务员；舞女；女房东
","1. The hostess introduced them.
女主人介绍了他们。
"
collide,A car and a van collided on the motorway.,一辆汽车和一辆小型货车在高速公路上相撞了。,"v.碰撞；抵触，冲突
","1. A car and a van collided on the motorway.
一辆汽车和一辆小型货车在高速公路上相撞了。
2. Two trains collided head-on (= when they were moving directly towards each other ) .
两辆火车迎头相撞。
"
cement,Nothing cements a friendship between countries so much as trade.,没有任何东西能比贸易更能巩固国家间的友谊了。,"v.巩固，加强；用水泥涂；接合
n.水泥；接合剂
","1. Nothing cements a friendship between countries so much as trade.
没有任何东西能比贸易更能巩固国家间的友谊了。
"
slum,The slum must be inside you.,贫民窟一定是在你内心.,"v.（为猎奇或救济等）去贫民窟
n.贫民窟；陋巷；脏乱的地方
","1. The slum must be inside you.
贫民窟一定是在你内心.
2. But, she added, even after she had a classroom, she had no idea what might come of her effort to teach kids from the slum.
但她补充说，即使她有了教室后，她并不知道她对贫民窟的孩子施教会得出什么样的结果。
"
outlook,Exercise will improve your looks and your outlook.,运动将会改善你的外在形象和人生态度。,"n.展望；观点；景色
vt.比……好看；用目光压倒
vi.朝外看
","1. Exercise will improve your looks and your outlook.
运动将会改善你的外在形象和人生态度。
"
thursday,On Thursday Barrett invited me for a drink.,星期四巴雷特请我喝了一杯。,"n.星期四
","1. On Thursday Barrett invited me for a drink.
星期四巴雷特请我喝了一杯。
2. We go and do the weekly shopping every Thursday morning.
我们每周四早上都去进行每周一次的采购。
"
saucer,a china cup and saucer,一套瓷茶杯和杯托,"n.茶托，浅碟；浅碟形物；眼睛
","1. a china cup and saucer
一套瓷茶杯和杯托
"
umbrella,"It started to rain, so Tricia stopped to put up her umbrella.",开始下雨了，所以特里西娅停下来撑起雨伞。,"n.雨伞；保护伞；庇护；伞形结构
","1. It started to rain, so Tricia stopped to put up her umbrella.
开始下雨了，所以特里西娅停下来撑起雨伞。
2. I spent the day on the beach, lying under a beach umbrella, reading.
那天我就在海滩上度过，躺在海滩遮阳伞下面看书。
"
burst,The pipes had burst and the house was under two feet of water.,水管爆裂，房子被水淹了两英尺。,"v.爆发，突发；爆炸
n.爆发，突发；爆炸
","1. The pipes had burst and the house was under two feet of water.
水管爆裂，房子被水淹了两英尺。
"
breakdown,I was worried he might have a breakdown if he carried on working so hard.,我担心他这样辛苦地做下去，精神会崩溃的。,"n.故障；崩溃；分解；分类；衰弱；跺脚曳步舞
","1. I was worried he might have a breakdown if he carried on working so hard.
我担心他这样辛苦地做下去，精神会崩溃的。
"
zigzag,"Some species weave designs into their webs, creating zigzag patterns that can either attract prey, like bees, in bright sunlight, or camouflage the net in the shade.",一些种类的蜘蛛能设计织网，设计出可以在明媚的阳光下吸引猎物，如蜜蜂，或在阴暗处能掩饰蜘蛛网的之字形图案。,"adj.曲折的；锯齿形的；之字形的
v.使成之字形；使曲折行进
n.之字形；Z字形
adv.曲折地；之字形地；Z字形地
","1. Some species weave designs into their webs, creating zigzag patterns that can either attract prey, like bees, in bright sunlight, or camouflage the net in the shade.
一些种类的蜘蛛能设计织网，设计出可以在明媚的阳光下吸引猎物，如蜜蜂，或在阴暗处能掩饰蜘蛛网的之字形图案。
2. Located at 4210 Silver Hill Road just outside of Washington, D.C., the museum is a massive zigzag-shaped edifice constructed of five interconnected pods—each pod larger than a football field.
这座博物馆位于华盛顿特区郊外的银山路4210号，建得宏伟壮观，五个相互连通的分区组成之字形，每个分区的面积比足球场还大。
"
accountant,The boss dropped an accountant from the payroll.,老板把一名会计师从在职人员名单中除了名。,"n.会计师；会计人员
","1. The boss dropped an accountant from the payroll.
老板把一名会计师从在职人员名单中除了名。
"
starve,Thousands of people will starve if food doesn’t reach the city.,如果食品不能运到那座城市，成千上万的人就要饿死。,"v.饿死；挨饿；渴望
","1. Thousands of people will starve if food doesn’t reach the city.
如果食品不能运到那座城市，成千上万的人就要饿死。
2. pictures of starving children
饥饿儿童的照片
3. They’ll either die from the cold or starve to death (= die from lack of food ) .
他们要么会冻死，要么会饿死。
"
lease,The landlord refused to renew his lease.,房东拒绝和他续签租约。,"n.租约；租期；租赁物；租赁权
v.出租；租得
","1. The landlord refused to renew his lease.
房东拒绝和他续签租约。
2. The 99-year lease expired in 1999.
99年期的租约于1999年到期。
3. Do you understand all the terms of the lease?
租约条款你都理解吗？
"
staircase,They walked down the staircase together.,他们一起沿楼梯通道往下走。,"n.楼梯
","1. They walked down the staircase together.
他们一起沿楼梯通道往下走。
"
dread,The prospect of flying filled me with dread .,想到要乘飞机我充满了恐惧。,"n.恐惧；可怕的人（或物）
v.惧怕；担心
adj.可怕的
","1. The prospect of flying filled me with dread .
想到要乘飞机我充满了恐惧。
2. She lives in dread of (= is continuously very afraid of ) the disease returning.
她整天担心着会旧病复发。
"
mobile,mobile air-conditioners,移动式空调器,"adj.可移动的；机动的；易变的；非固定的
n.运动物体
","1. mobile air-conditioners
移动式空调器
"
youngster,Other youngsters are not so lucky.,其他的年轻人没有这么幸运。,"n.年轻人；少年
","1. Other youngsters are not so lucky.
其他的年轻人没有这么幸运。
"
clothing,basic necessities such as food and clothing,食物和衣服这类基本的生活必需品,"n.（总称）[服装] 服装；帆装
v.覆盖（clothe的ing形式）；给…穿衣
","1. basic necessities such as food and clothing
食物和衣服这类基本的生活必需品
2. She took only a few items of clothing.
她只带了几件衣服。
"
island,The Cayman Islands,开曼群岛,"n.岛；岛屿；安全岛；岛状物
adj.岛的
vt.孤立；使成岛状
","1. The Cayman Islands
开曼群岛
2. the Greek island of Crete
希腊克里特岛
"
nitrogen,"Well, we know nitrogen has what?",对于氮气我们知道什么？,"n.[化学] 氮
","1. Well, we know nitrogen has what?
对于氮气我们知道什么？
2. The plant requires nitrogen in order to make proteins.
植物需要氮以便制造蛋白质。
3. All of these from the group one and two through the group five and six elements, but what about elements, what about molecules like hydrogen, or nitrogen, or maybe oxygen?
所有的这些都是来自于第一主族和第二组主族,到第五主族和第六组主族的悬殊，那么元素呢，比如氢气，氮气或氧气那样的分子呢？
"
sister,Janet and Abby are sisters.,珍妮特和阿比是两姐妹。,"n.姐妹；（称志同道合者）姐妹；修女；护士
adj.姐妹般的；同类型的
","1. Janet and Abby are sisters.
珍妮特和阿比是两姐妹。
2. He has two sisters and a brother.
他有两个姊妹和一个弟弟。
3. She’s my twin sister .
她是我的孪生妹妹。
4. ...the International Monetary Fund and its sister organization, the World Bank.
…国际货币基金组织和它的姐妹机构，世界银行。
"
capitalism,"...the two fundamentally opposed social systems, capitalism and socialism.",…两种根本对立的社会制度，资本主义与社会主义。,"n.资本主义
","1. ...the two fundamentally opposed social systems, capitalism and socialism.
…两种根本对立的社会制度，资本主义与社会主义。
"
pronunciation,She gave the word its French pronunciation.,她给出了这个单词的法语发音。,"n.发音；读法
","1. She gave the word its French pronunciation.
她给出了这个单词的法语发音。
"
swim,Let’s go swimming this afternoon.,今天下午我们游泳去吧。,"v.游泳；漂浮；浸；眩晕
n.游泳；漂浮；眩晕
adj.游泳时穿戴的
","1. Let’s go swimming this afternoon.
今天下午我们游泳去吧。
2. kids learning to swim the backstroke
学习仰泳的孩子们
3. She was the first woman to swim the Channel.
她是第一个游过英吉利海峡的女性。
"
lofty,"He stayed at the Four Seasons Hotel, from whose lofty heights he could see across New York.",他住在四季酒店，从酒店高处可以看到纽约的全景。,"adj.高的；崇高的；高级的；高傲的
n.(Lofty)人名；(英)洛夫蒂
","1. He stayed at the Four Seasons Hotel, from whose lofty heights he could see across New York.
他住在四季酒店，从酒店高处可以看到纽约的全景。
"
trip,He tripped and fell .,他绊了一下，摔倒了。,"v.绊倒；远足；犯错误；轻快地走
n.旅行；绊倒；差错
","1. He tripped and fell .
他绊了一下，摔倒了。
"
trim,Pete was trimming the lawn around the roses.,皮特在修剪玫瑰丛周围的草坪。,"v.修剪；整理；装点
n.修剪；整齐；情形
adj.整齐的
","1. Pete was trimming the lawn around the roses.
皮特在修剪玫瑰丛周围的草坪。
2. I have my hair trimmed every six weeks.
我每六周剪一次头发。
"
sketch,...thumbnail sketches of heads of state and political figures.,…国家首脑和政治要员们的简要陈述。,"n.素描；略图；梗概
v.画素描或速写
","1. ...thumbnail sketches of heads of state and political figures.
…国家首脑和政治要员们的简要陈述。
"
diameter,...a tube less than a fifth of the diameter of a human hair.,…一根直径不到头发五分之一的微管。,"n.直径
","1. ...a tube less than a fifth of the diameter of a human hair.
…一根直径不到头发五分之一的微管。
"
glory,She dreamt of future glory as an Olympic champion.,她梦想着将来能得到奥运冠军的荣誉。,"n.光荣，荣誉；赞颂
v.自豪，骄傲；狂喜
","1. She dreamt of future glory as an Olympic champion.
她梦想着将来能得到奥运冠军的荣誉。
2. Goran’s moment of glory came when he defeated Rafter.
戈兰击败拉夫特，迎来了荣耀的一刻。
3. He began the season in a blaze of glory , scoring seven goals in as many games.
这个赛季一开始他便光芒四射，七场比赛进了七个球。
"
ounce,One ounce of almonds contains nearly half the recommended daily amount.,一盎司杏仁大约包含每日需求量的一半。,"n.盎司；少量；雪豹
","1. One ounce of almonds contains nearly half the recommended daily amount.
一盎司杏仁大约包含每日需求量的一半。
2. I knew every ounce would weigh on me like a little anchor, so I was determined not to include a single item that was unnecessary or superfluous.
我意识到每盎司的重量都会成为一个小小的船锚压迫着我，所以我决定不带任何一样不必要的或多余的东西。
"
abdomen,He went into the hospital to undergo tests for a pain in his abdomen.,他去了医院接受对他的腹部疼痛进行的各项检查。,"n.腹部；下腹；腹腔
","1. He went into the hospital to undergo tests for a pain in his abdomen.
他去了医院接受对他的腹部疼痛进行的各项检查。
"
discriminate,He is incapable of discriminating between a good idea and a terrible one.,他没能力在一个好主意和一个坏主意之间进行区分。,"v.歧视；区别；辨别
","1. He is incapable of discriminating between a good idea and a terrible one.
他没能力在一个好主意和一个坏主意之间进行区分。
"
elbow,"He slipped and fell, badly bruising an elbow.",他滑倒了，严重挫伤了一只胳膊肘。,"n.肘部；弯头；扶手
v.推挤；用手肘推开
","1. He slipped and fell, badly bruising an elbow.
他滑倒了，严重挫伤了一只胳膊肘。
"
dye,hair dye,染发剂,"n.染料；染色
v.染；把…染上颜色
","1. hair dye
染发剂
"
socialism,They declared for socialism.,他们表示拥护社会主义。,"n.社会主义
","1. They declared for socialism.
他们表示拥护社会主义。
2. We should rally under the banner of socialism.
我们应当在社会主义的旗帜下团结起来。
3. From the Left: Yes! Yes, exactly what socialism is.
从左边的回答：是的，这就是社会主义。
"
spiritual,Painting helps fill a spiritual need for beauty.,绘画可以满足对美的精神需求。,"n.圣歌（尤指美国南部黑人的）
adj.精神的，心灵的
","1. Painting helps fill a spiritual need for beauty.
绘画可以满足对美的精神需求。
2. spiritual values
精神价值
"
repay,I’d like to buy them something to repay all their kindness.,我想给他们买点东西来报答他们的好意。,"v.偿还；报答；报复
","1. I’d like to buy them something to repay all their kindness.
我想给他们买点东西来报答他们的好意。
"
laser,laser surgery,激光(外科)手术,"n.激光
","1. laser surgery
激光(外科)手术
"
pleasant,It had been a pleasant evening.,那是个愉快的夜晚。,"adj.令人愉快的，舒适的；讨人喜欢的，和蔼可亲的
n.(Pleasant)人名；(英)普莱曾特
","1. It had been a pleasant evening.
那是个愉快的夜晚。
2. the pleasant climate of Southern California
南加利福尼亚的宜人气候
3. The restaurant was large and pleasant.
那家餐厅宽敞舒适。
4. Kate! What a pleasant surprise !
凯特！真是让人惊喜！
"
whip,He whipped the horse into a canter.,他抽了一下鞭子，马儿就小跑起来。,"v.抽打；煽动；搅打（蛋，奶油）；彻底击败
n.鞭子；抽打；车夫；[机] 搅拌器
","1. He whipped the horse into a canter.
他抽了一下鞭子，马儿就小跑起来。
"
enroll,,,"v.登记；使加入；把记入名册；使入伍
",
monthly,The mortgage is payable in monthly instalments.,抵押贷款每月分期偿还。,"adj.每月的，每月一次的；有效期为一个月的
n.月刊
adv.每月，每月一次
","1. The mortgage is payable in monthly instalments.
抵押贷款每月分期偿还。
2. a monthly publication
月刊
3. In some areas the property price can rise monthly.
有些地区，房价能每月都涨。
"
composite,Cuba is a composite of diverse traditions and people.,古巴是一个不同传统和民族的融合体。,"n.复合材料；合成物；菊科
adj.复合的；合成的；菊科的
vt.使合成；使混合
","1. Cuba is a composite of diverse traditions and people.
古巴是一个不同传统和民族的融合体。
"
geometry,...the very ordered way in which mathematics and geometry describe nature.,…数学和几何学描述自然的条理性。,"n.几何学
","1. ...the very ordered way in which mathematics and geometry describe nature.
…数学和几何学描述自然的条理性。
"
impetus,The discovery gave fresh impetus to the research.,这个发现为研究带来新动力。,"n.动力；促进；冲力
","1. The discovery gave fresh impetus to the research.
这个发现为研究带来新动力。
"
flee,His attackers turned and fled.,袭击他的人转身逃走了。,"v.逃走；消失，消散
","1. His attackers turned and fled.
袭击他的人转身逃走了。
2. Masaari spent six months in prison before fleeing the country .
正有蹲了六个月监狱，然后逃出了该国。
"
county,"Fairfax County, Virginia",弗吉尼亚州费尔法克斯县,"n.郡，县
","1. Fairfax County, Virginia
弗吉尼亚州费尔法克斯县
"
porcelain,a porcelain vase,瓷花瓶,"n.瓷；瓷器
adj.瓷制的；精美的
","1. a porcelain vase
瓷花瓶
"
semester,the fall semester,秋季学期,"n.学期；半年
","1. the fall semester
秋季学期
"
breeze,flowers waving in the breeze,在微风中摇曳的花儿,"n.微风；轻而易举的事；煤屑；焦炭渣；小风波
v.吹微风；逃走
","1. flowers waving in the breeze
在微风中摇曳的花儿
"
hardware,...a shop from which an uncle had sold hardware and timber.,…一家叔叔曾经在那里卖五金器具和木材的店铺。,"n.计算机硬件；五金器具
","1. ...a shop from which an uncle had sold hardware and timber.
…一家叔叔曾经在那里卖五金器具和木材的店铺。
"
interval,"He left the room, returning after a short interval with a message.",他离开房间，过了一会儿就带回来一条消息。,"n.间隔；间距；幕间休息
","1. He left the room, returning after a short interval with a message.
他离开房间，过了一会儿就带回来一条消息。
"
numb,The cold had numbed her fingers.,她的手指冻僵了。,"v.使麻木；使发愣；使失去感觉
adj.麻木的；发愣的
","1. The cold had numbed her fingers.
她的手指冻僵了。
2. the numbing effect of the drug
那种药物的麻醉效果
"
wound,A nurse cleaned and bandaged the wound.,护士把伤口清洗包扎好。,"n.创伤，伤口
v.使受伤
","1. A nurse cleaned and bandaged the wound.
护士把伤口清洗包扎好。
2. It took several months for his wounds to heal .
他的伤口几个月后才愈合。
3. The doctor said it was only a flesh wound (= one that does not cut the skin very deeply ) .
医生说那只是皮肉伤。
4. a gaping wound (= one that is wide and open ) on his thigh
他大腿上裂开的伤口
"
chicken,roast chicken,烤鸡,"n.鸡肉；小鸡；胆小鬼，懦夫
adj.鸡肉的；胆怯的；幼小的
","1. roast chicken
烤鸡
"
streamline,efforts to streamline the production process,简化生产过程的努力,"v.把…做成流线型；使现代化；组织；使合理化；使简单化
n.流线；流线型
adj.流线型的
","1. efforts to streamline the production process
简化生产过程的努力
"
harmony,the gorgeous vocal harmonies on ‘Mexicali Rose’,《墨西哥玫瑰》的精彩和声演唱,"n.协调；和睦；融洽；调和
","1. the gorgeous vocal harmonies on ‘Mexicali Rose’
《墨西哥玫瑰》的精彩和声演唱
2. three-part harmonies
三部和声
"
henceforth,multiple sclerosis (henceforth referred to as MS),多发性硬化（以下称为MS）,"adv.今后；自此以后
","1. multiple sclerosis (henceforth referred to as MS)
多发性硬化（以下称为MS）
"
banner,"The onlookers were shouting, cheering, and waving banners.",观众挥动着横幅，又是叫喊又是欢呼。,"n.横幅图片的广告模式
","1. The onlookers were shouting, cheering, and waving banners.
观众挥动着横幅，又是叫喊又是欢呼。
"
lion,,,"n.狮子；名人；勇猛的人；社交场合的名流
",
champagne,,,"n.香槟酒；香槟酒色
",
classification,the classification of wines according to quality,葡萄酒按品质的分类,"n.分类；类别，等级
","1. the classification of wines according to quality
葡萄酒按品质的分类
2. There are five job classifications.
有五种工作类别。
"
insert,He took a small key from his pocket and slowly inserted it into the lock.,他从衣袋里掏出一把小钥匙，然后缓缓地将其插入锁孔里。,"v.插入；嵌入
n.插入物；管芯；镶块；[机械]刀片
","1. He took a small key from his pocket and slowly inserted it into the lock.
他从衣袋里掏出一把小钥匙，然后缓缓地将其插入锁孔里。
"
detective,...Arthur Conan Doyle's classic detective novel.,…阿瑟·柯南·道尔的经典侦探小说。,"adj.侦探的
n.侦探
","1. ...Arthur Conan Doyle's classic detective novel.
…阿瑟·柯南·道尔的经典侦探小说。
"
atom,carbon atoms,碳原子,"n.原子
","1. carbon atoms
碳原子
"
terror,There was a look of sheer terror (= complete terror ) on his face.,他脸上的表情异常惊恐。,"n.恐怖；恐怖行动；恐怖时期；可怕的人
","1. There was a look of sheer terror (= complete terror ) on his face.
他脸上的表情异常惊恐。
"
carpet,The building has been carpeted throughout.,大楼里上上下下都铺了地毯。,"v.在…上铺地毯，把地毯铺在…上；斥责
n.地毯；地毯状覆盖物
","1. The building has been carpeted throughout.
大楼里上上下下都铺了地毯。
"
despatch,,,"v.派遣；发送；匆匆吃下
n.派遣；发送（等于dispatch）
",
fraud,"{""COLLOINEXA"":[""electoral fraud""]}",选举欺诈,"n.欺骗；骗子；诡计
","1. {""COLLOINEXA"":[""electoral fraud""]}
选举欺诈
2. She was found guilty of fraud.
她被判犯有诈骗罪。
"
fever,Andy has a fever and won’t be coming into work today.,安迪发烧了，今天不来上班。,"n.发烧，发热；狂热
vt.使发烧；使狂热；使患热病
vi.发烧；狂热；患热病
","1. Andy has a fever and won’t be coming into work today.
安迪发烧了，今天不来上班。
2. I woke up this morning with a fever and an upset stomach.
今天早上醒来时我发烧了，胃也不舒服。
3. She’s running a fever (= has a fever ) .
她在发烧。
"
gulf,the Gulf of Mexico,墨西哥湾,"n.海湾；深渊；分歧；漩涡
vt.吞没
","1. the Gulf of Mexico
墨西哥湾
"
lash,Giant waves lashed the sea wall.,巨浪拍打着海堤。,"v.鞭打；冲击；摆动；扎捆；煽动；讽刺
n.鞭打；睫毛；鞭子；责骂；讽刺
","1. Giant waves lashed the sea wall.
巨浪拍打着海堤。
"
pavement,A small group of journalists waited on the pavement outside her house.,有一小群记者守候在她家外面的人行道上。,"n.人行道
","1. A small group of journalists waited on the pavement outside her house.
有一小群记者守候在她家外面的人行道上。
2. a pavement cafe
路边咖啡馆
"
