word,word_sen,word_sen_trans,trans,example
grip,Hold the microphone in a firm grip and keep it still.,紧紧握住麦克风不要让它动。,"n.紧握；柄；支配；握拍方式；拍柄绷带
v.紧握；夹紧
","1. Hold the microphone in a firm grip and keep it still.
紧紧握住麦克风不要让它动。
2. She felt her wrist caught in a vice-like grip .
她觉得手腕像是卡在铁钳里被牢牢地抓住了。
3. Don’t loosen your grip on the rope or you’ll fall.
抓住绳索别松手，不然你会掉下去。
4. He released his grip and stepped back.
他放开手往后退去。
"
super,an old car in super condition,一辆状况极好的旧车,"adj.特级的；极好的
n.特级品，特大号；临时雇员
","1. an old car in super condition
一辆状况极好的旧车
2. That sounds super.
那听起来棒极了。
3. What a super idea!
这个主意太妙了！
"
rid,The proposals are an attempt to rid the country of political corruption.,这些提议是使该国摆脱政治腐败的一种尝试。,"v.使摆脱；使去掉
n.(Rid)人名；(英)里德
","1. The proposals are an attempt to rid the country of political corruption.
这些提议是使该国摆脱政治腐败的一种尝试。
"
succession,She won the championship four times in succession.,她连续四次夺得冠军。,"n.连续；继位；继承权；[生态] 演替
","1. She won the championship four times in succession.
她连续四次夺得冠军。
"
thirty,"In the thirties, air travel really began to take off.",在30年代，乘飞机旅行迅速流行了起来。,"n.三十年代
num.三十
adj.三十个的
","1. In the thirties, air travel really began to take off.
在30年代，乘飞机旅行迅速流行了起来。
"
scrutiny,Their activities have come under police scrutiny .,他们的活动受到警方的严密监视。,"n.详细审查；监视；细看；选票复查
","1. Their activities have come under police scrutiny .
他们的活动受到警方的严密监视。
"
tourist,Cambridge is always full of tourists in the summer.,剑桥在夏季总是挤满了游客。,"n.旅行者，观光客
adj.旅游的
vt.在旅行参观
vi.旅游；观光
adv.坐旅游车厢；坐经济舱
","1. Cambridge is always full of tourists in the summer.
剑桥在夏季总是挤满了游客。
2. The Statue of Liberty is a major tourist attraction .
自由女神像是主要的旅游景点。
3. What effect will this have on the local tourist industry ?
这对当地的旅游业会有什么影响？
"
sad,Sorry to hear the sad news .,听到这令人伤心的消息我很难过。,"adj.难过的；悲哀的，令人悲痛的；凄惨的，阴郁的（形容颜色）
","1. Sorry to hear the sad news .
听到这令人伤心的消息我很难过。
"
pipe,a water pipe,水管,"n.管；烟斗；笛
v.吹笛；尖叫
","1. a water pipe
水管
2. a frozen waste pipe
冻住的污水管
3. copper pipes
铜管
4. A pipe had burst in the kitchen and flooded the floor.
厨房的一根管道爆裂，弄得满地都是水。
"
noise,What’s that noise?,那是什么声音？,"n.[环境] 噪音；响声；杂音
v.谣传
","1. What’s that noise?
那是什么声音？
2. Try not to make a noise when you go upstairs.
上楼时尽量不要弄出声。
3. There was a lot of noise outside.
外面很吵闹。
4. Noise levels have been reduced by 20%.
噪音水平下降了20%。
"
contribution,a campaign contribution,竞选捐款,"n.贡献；捐献；投稿
","1. a campaign contribution
竞选捐款
"
acclaim,His work was acclaimed by art critics.,他的作品得到艺术评论家的推崇。,"v.称赞；为…喝彩，向…欢呼
n.欢呼，喝彩；称赞
","1. His work was acclaimed by art critics.
他的作品得到艺术评论家的推崇。
2. Angela Bassett has won critical acclaim for her excellent performance.
安杰拉·巴西特因她出色的表演而赢得了评论界的赞扬。
"
conceive,Scientists first conceived the idea of the atomic bomb in the 1930’s.,在20世纪30年代，科学家第一次有了原子弹的设想。,"v.怀孕；构思；以为；持有
","1. Scientists first conceived the idea of the atomic bomb in the 1930’s.
在20世纪30年代，科学家第一次有了原子弹的设想。
"
impossible,‘I want to speak to Mr Franks.’ ‘I’m afraid that’s impossible.’,“我想和弗兰克斯先生谈谈。”“恐怕不行。”,"adj.不可能的；不可能存在的；难以忍受的；不真实的
n.不可能；不可能的事
","1. ‘I want to speak to Mr Franks.’ ‘I’m afraid that’s impossible.’
“我想和弗兰克斯先生谈谈。”“恐怕不行。”
2. It’s impossible to be accurate about these things.
这些事情不可能准确无误。
3. The noise made sleep impossible.
噪音吵得人无法睡觉。
4. Members with young children often found it impossible to attend evening meetings.
有小孩的会员常觉得没法参加晚上的聚会。
5. It is difficult to find work these days, but for blind people it is virtually impossible.
现在找工作很难，对于盲人来说几乎是不可能。
6. He was faced with a seemingly impossible task.
他面临着似乎不可能完成的任务。
7. It was physically impossible to get the fridge through the door.
根本不可能把冰箱从这扇门搬过去。
8. Six months ago, peace seemed an impossible dream.
六个月前和平还似乎是个无法实现的梦。
9. Such mental attitudes are difficult, if not impossible, to change.
即使有可能，要改变这样的心态也是很难的。
"
bible,...a publisher of bibles and hymn books.,…一家《圣经》册本和圣歌集出版商。,"n.有权威的书
","1. ...a publisher of bibles and hymn books.
…一家《圣经》册本和圣歌集出版商。
"
vice,Smoking is my only vice.,吸烟是我唯一的恶习。,"n.恶习；缺点；[机] 老虎钳；卖淫
prep.代替
vt.钳住
adj.副的；代替的
","1. Smoking is my only vice.
吸烟是我唯一的恶习。
"
perplex,Shea’s symptoms perplexed the doctors.,谢伊的症状令医生们困惑。,"v.使困惑，使为难；使复杂化
","1. Shea’s symptoms perplexed the doctors.
谢伊的症状令医生们困惑。
"
concert,a rock concert,摇滚音乐会,"n.音乐会；一致；和谐
v.使协调；协同安排
adj.音乐会用的；在音乐会上演出的
","1. a rock concert
摇滚音乐会
2. a concert of French choral music
法国合唱音乐会
3. We were going to a concert in Bath Abbey.
我们要去听一场在巴斯修道院内举行的音乐会。
4. She still does about 100 concerts every year.
她每年仍然举行100场左右的演唱会。
"
yield,Our research has only recently begun to yield important results.,直到最近我们的研究才开始取得重要成果。,"v.屈服；出产，产生；放弃
n.产量；收益
","1. Our research has only recently begun to yield important results.
直到最近我们的研究才开始取得重要成果。
"
spelling,Her spelling has improved.,她的拼写进步了。,"n.拼写；拼字；拼法
v.拼写；意味着（spell的ing形式）；迷住
","1. Her spelling has improved.
她的拼写进步了。
2. an essay full of spelling mistakes
一篇满是拼写错误的文章
"
scope,measures to limit the scope of criminals’ activities,限制罪犯活动范围的措施,"n.范围；余地；视野；眼界；导弹射程
v.审视
","1. measures to limit the scope of criminals’ activities
限制罪犯活动范围的措施
"
abstract,Talking about crime in the abstract just isn’t enough.,抽象地谈论犯罪根本不足以说明问题。,"n.摘要；抽象；抽象的概念
adj.抽象的；深奥的
v.摘要；提取；使……抽象化；转移(注意力、兴趣等)；使心不在焉
","1. Talking about crime in the abstract just isn’t enough.
抽象地谈论犯罪根本不足以说明问题。
"
reap,You'll soon begin to reap the benefits of being fitter.,你很快就会获得身体更健康带来的好处。,"v.收获，获得；收割
n.(Reap)人名；(英)里普
","1. You'll soon begin to reap the benefits of being fitter.
你很快就会获得身体更健康带来的好处。
"
worse,The traffic is much worse after five o’clock.,5点以后交通拥堵严重得多。,"adj.更坏的；更差的；更恶劣的（bad的比较级）；（病情）更重的（ill的比较级）
adv.更糟；更坏；更恶劣地；更坏地
n.更坏的事；更恶劣的事
","1. The traffic is much worse after five o’clock.
5点以后交通拥堵严重得多。
2. The weather was a lot worse this year.
今年天气糟糕得多。
3. Conditions will get worse as the winter continues.
随着冬天持续下去，情况会更糟。
4. High inflation will make unemployment worse.
高通货膨胀率将使失业状况更加严重。
5. Don’t say anything, you’ll only make matters worse.
什么也别说，说了只会火上浇油。
6. The bullying got worse and worse until finally he had to leave the school.
他所受的欺侮越来越过分，最后只得离开了学校。
7. There’s nothing worse than being robbed while you’re on holiday.
没有比度假时被抢劫更糟的了。
8. The school’s not perfect, but I suppose it could be worse.
这所学校不是十全十美，不过我想还不算太糟吧。
"
absence,"In the absence of any evidence, the police had to let Myers go.",警察没有证据，只好把迈尔斯放了。,"n.没有；缺乏；缺席；不注意
","1. In the absence of any evidence, the police had to let Myers go.
警察没有证据，只好把迈尔斯放了。
"
lucky,I didn’t really know your name – it was just a lucky guess .,我并不知道你的名字―只是运气好猜中的。,"adj.幸运的；侥幸的
","1. I didn’t really know your name – it was just a lucky guess .
我并不知道你的名字―只是运气好猜中的。
"
assert,"French cooking, she asserted, is the best in the world.",她坚称法国菜是世界上最好的。,"v.维护，坚持；断言；主张；声称
","1. French cooking, she asserted, is the best in the world.
她坚称法国菜是世界上最好的。
"
encounter,The doctor had encountered several similar cases in the past.,那位医生过去曾碰到过好几个类似病例。,"v.遭遇，邂逅；遇到
n.遭遇，偶然碰见
","1. The doctor had encountered several similar cases in the past.
那位医生过去曾碰到过好几个类似病例。
"
horizon,"In the distance, the dot of a boat appeared on the horizon.",远处小黑点般的一条小船出现在地平线上。,"n.[天] 地平线；视野；眼界；范围
","1. In the distance, the dot of a boat appeared on the horizon.
远处小黑点般的一条小船出现在地平线上。
"
rush,At five past twelve there was a mad rush to the dinner hall.,12点零5分，人们疯狂地冲向餐厅。,"n.冲进；匆促；急流；灯心草
adj.急需的
v.使冲；突袭；匆忙地做；飞跃
","1. At five past twelve there was a mad rush to the dinner hall.
12点零5分，人们疯狂地冲向餐厅。
2. a rush job

"
costly,Such a database would be extremely costly to set up.,建立这样一个数据库要花很多钱。,"adj.昂贵的；代价高的
n.(Costly)人名；(英)科斯特利
","1. Such a database would be extremely costly to set up.
建立这样一个数据库要花很多钱。
"
ceremony,a wedding ceremony,婚礼,"n.典礼，仪式；礼节，礼仪；客套，虚礼
","1. a wedding ceremony
婚礼
2. the opening ceremony of the Olympic Games
奥运会开幕式
"
window,Television provides us with a useful window on the world.,电视为我们提供了了解世界的有用渠道。,"n.窗；窗口；窗户
","1. Television provides us with a useful window on the world.
电视为我们提供了了解世界的有用渠道。
"
ritual,ancient pagan rituals,古老的异教仪式,"n.仪式；惯例；礼制
adj.仪式的；例行的；礼节性的
","1. ancient pagan rituals
古老的异教仪式
2. the importance of religion and ritual in our lives
我们生活中宗教和宗教仪式的重要性
3. The lady of the house performs the sacred ritual of lighting two candles.
由女主人来完成点燃两根蜡烛的神圣仪式。
"
urge,The charity urged quick action.,慈善机构敦促迅速采取行动。,"v.力劝，催促；驱策，推进
n.强烈的欲望，迫切要求；推动力
","1. The charity urged quick action.
慈善机构敦促迅速采取行动。
"
invert,Invert the cake onto a serving plate.,把蛋糕倒扣过来放到一个盘子上。,"v.使…转化；使…颠倒；使…反转；使…前后倒置
n.颠倒的事物；倒置物；倒悬者
adj.转化的
","1. Invert the cake onto a serving plate.
把蛋糕倒扣过来放到一个盘子上。
"
invest,I’ve got a few thousand dollars I’m looking to invest.,我有几千美元想作投资。,"v.投资；覆盖；耗费；授予；包围
","1. I’ve got a few thousand dollars I’m looking to invest.
我有几千美元想作投资。
"
visible,The comet is visible to the naked eye (= can be seen without using special equipment ).,这颗彗星肉眼看得见。,"adj.明显的；看得见的；现有的；可得到的
n.可见物；进出口贸易中的有形项目
","1. The comet is visible to the naked eye (= can be seen without using special equipment ).
这颗彗星肉眼看得见。
2. Check the plant for any visible signs of disease.
检查一下植物是否有患病的迹象。
"
perspective,the artist’s use of perspective,那位画家对透视法的运用,"n.观点；远景；透视图
adj.透视的
","1. the artist’s use of perspective
那位画家对透视法的运用
"
cautious,a cautious driver,一位谨慎的司机,"adj.谨慎的；十分小心的
","1. a cautious driver
一位谨慎的司机
2. a cautious approach to the crisis
处理危机的谨慎态度
3. The air-pollution board has reacted with cautious optimism to the announcement.
空气污染委员会对这项通告表示谨慎乐观。
"
highlight,Your résumé should highlight your skills and achievements.,你的简历应该突出自己的技能和成绩。,"v.突出；强调；使显著；加亮
n.最精彩的部分；最重要的事情；加亮区
","1. Your résumé should highlight your skills and achievements.
你的简历应该突出自己的技能和成绩。
"
desperate,I had no money left and was desperate.,我身无分文，已经走投无路了。,"adj.不顾一切的；令人绝望的；极度渴望的
","1. I had no money left and was desperate.
我身无分文，已经走投无路了。
2. Time was running out and we were getting desperate .
时间越来越少，我们越来越感到绝望。
3. the missing teenager’s desperate parents
失踪少年绝望的父母
"
final,The final episode will be shown tonight.,最后一集将于今晚播出。,"adj.最终的；决定性的；不可更改的
n.决赛；期末考试；当日报纸的末版
","1. The final episode will be shown tonight.
最后一集将于今晚播出。
2. students preparing for their final examinations
正在准备期末考试的学生
3. Stone is filming the final instalment of his Vietnam trilogy.
斯通正在拍摄越战三部曲的最后一部。
4. the final stages in their relationship
他们之间关系的最后阶段
5. They scored in the final minutes of the game.
他们在比赛的最后几分钟得分。
6. The final whistle (= blown at the end of a game ) was only seconds away when Redknapp equalised.
雷德克纳普将比分扳平的时候，离终场哨声吹响只剩几秒钟了。
"
proof,There is no proof that the document is authentic.,没有证据证明这份文件是真的。,"n.证明；证据；校样；考验；验证；试验
adj.防…的；不能透入的；证明用的；耐…的
v.试验；校对；使不被穿透
","1. There is no proof that the document is authentic.
没有证据证明这份文件是真的。
"
cruel,His death was a cruel blow .,他的死是个无情的打击。,"adj.残酷的，残忍的；使人痛苦的，让人受难的；无情的，严酷的
","1. His death was a cruel blow .
他的死是个无情的打击。
2. Sometimes life seems unbearably cruel.
有时候生活残酷得让人无法承受。
"
ideology,the ideologies of fascism and terrorism,法西斯主义和恐怖主义的意识形态,"n.意识形态；思想意识；观念学
","1. the ideologies of fascism and terrorism
法西斯主义和恐怖主义的意识形态
2. a new ideology based on individualism
基于个人主义的新思想体系
"
bid,She wanted to bid for it.,她想出价买下它。,"v.投标；出价；表示；吩咐
n.出价；叫牌；努力争取
","1. She wanted to bid for it.
她想出价买下它。
"
vacuum,His presence should fill the power vacuum that has been developing over the past few days.,他的出现应该能填补过去几天中形成的权力空缺。,"n.真空；空间；真空吸尘器
adj.真空的；利用真空的；产生真空的
v.用真空吸尘器清扫
","1. His presence should fill the power vacuum that has been developing over the past few days.
他的出现应该能填补过去几天中形成的权力空缺。
"
proud,Seth was the proud owner of a new sports car.,赛思因为有了新跑车而扬扬得意。,"adj.自豪的；得意的；自负的
n.(Proud)人名；(英)普劳德
","1. Seth was the proud owner of a new sports car.
赛思因为有了新跑车而扬扬得意。
"
pop,,,"abbr.卖点广告（Point of Purchase）
",
quiet,We’ll have to be quiet so as not to wake the baby.,我们得安静点，免得吵醒宝宝。,"adj.安静的；安定的；不动的；温顺的
n.安静；和平
v.使平息；安慰
","1. We’ll have to be quiet so as not to wake the baby.
我们得安静点，免得吵醒宝宝。
2. It’s a nice car. The engine’s really quiet.
这车真好，发动机声音很小。
3. I’ll be as quiet as a mouse (= very quiet ).
我会像老鼠一样悄无声息的。
"
chronic,chronic arthritis,慢性关节炎,"adj.慢性的；长期的；习惯性的
n.(Chronic)人名；(英)克罗尼克
","1. chronic arthritis
慢性关节炎
2. chronic asthma
慢性哮喘
3. chronic heart disease
慢性心脏病
"
bulk,,,"n.体积，容量；大多数，大部分；大块
v.使扩大，使形成大量；使显得重要
",
busy,She’s busy now – can you phone later?,她现在正忙，你稍后打来好吗？,"adj.忙碌的；热闹的；正被占用的
v.使忙于
n.(Busy)人名；(匈)布希；(法)比西
","1. She’s busy now – can you phone later?
她现在正忙，你稍后打来好吗？
2. a busy mother of four
一个忙忙碌碌、育有四个孩子的妈妈
3. There were lots of activities to keep the kids busy .
有很多活动可以让孩子们不闲着。
"
belt,He unbuckled his leather belt.,他解开皮带。,"n.带；腰带；地带
v.用带子系住；用皮带抽打
","1. He unbuckled his leather belt.
他解开皮带。
"
burn,I burnt all his old letters.,我把他以前的信全烧了。,"v.燃烧；烧毁，灼伤；激起…的愤怒
n.灼伤，烧伤；烙印
","1. I burnt all his old letters.
我把他以前的信全烧了。
2. Cars were burned and shops were looted during the rioting.
暴乱期间，汽车被焚，商店遭抢劫。
3. The Grand Hotel had burnt to the ground .
格兰德大酒店被大火夷为平地。
4. Make sure the iron isn’t too hot or you’ll burn the cloth.
注意熨斗温度不能过高，免得烫坏布料。
5. He dropped his cigarette and burnt a hole in the carpet.
他的香烟掉下来，把地毯烫了一个洞。
"
posture,her upright posture,她笔挺的姿势,"n.姿势；态度；情形
v.摆姿势
","1. her upright posture
她笔挺的姿势
"
reference,The official at the American embassy asked me for two references.,美国大使馆的官员要我提供两名证明人。,"n.参考，参照；涉及，提及；参考书目；介绍信；证明书
v.引用
","1. The official at the American embassy asked me for two references.
美国大使馆的官员要我提供两名证明人。
"
craft,traditional rural crafts,传统的乡村手工艺,"n.工艺；手艺；太空船
v.精巧地制作
","1. traditional rural crafts
传统的乡村手工艺
2. arts and crafts
手工艺
"
gate,We went through the gate into the orchard.,我们穿过大门进了果园。,"n.大门；出入口；门道
v.给…装大门
","1. We went through the gate into the orchard.
我们穿过大门进了果园。
2. the wrought-iron gates of the palace
宫殿的锻铁大门
"
nutrition,Nutrition and exercise are essential to fitness and health.,营养和运动是保持健康所必不可少的。,"n.营养，营养学；营养品
","1. Nutrition and exercise are essential to fitness and health.
营养和运动是保持健康所必不可少的。
2. a nutrition expert
营养专家
"
gasp,I’m gasping for a pint!,我好想喝一大杯啤酒啊！,"v.喘气；喘息；渴望
n.喘气
","1. I’m gasping for a pint!
我好想喝一大杯啤酒啊！
"
boycott,We boycott all products tested on animals.,我们抵制所有拿动物做试验的产品。,"v.联合抵制；拒绝参加
n.联合抵制
","1. We boycott all products tested on animals.
我们抵制所有拿动物做试验的产品。
"
incredible,It’s incredible that he survived the fall.,他跌下去竟然能够生还，真不可思议。,"adj.难以置信的，惊人的
","1. It’s incredible that he survived the fall.
他跌下去竟然能够生还，真不可思议。
2. It’s incredible how much Tom has changed since he met Sally.
自从遇见萨莉后，汤姆的变化之大简直令人难以置信。
3. I find it almost incredible that no one noticed these errors.
没人发现这些错误，真让我无法相信。
"
engine,Is the engine running smoothly?,发动机运转平稳吗？,"n.引擎，发动机；机车，火车头；工具
","1. Is the engine running smoothly?
发动机运转平稳吗？
2. We were stranded with engine trouble on a deserted highway.
我们因发动机故障而被困在空无一人的公路上。
"
mood,You’re in a good mood this morning!,你今天早晨心情不错啊！,"n.情绪，语气；心境；气氛
","1. You’re in a good mood this morning!
你今天早晨心情不错啊！
2. the general mood of depression in the office
办公室里普遍的沮丧情绪
"
retain,I find it very difficult to retain facts.,我觉得具体事实很难记住。,"v.保持；雇；记住
","1. I find it very difficult to retain facts.
我觉得具体事实很难记住。
"
barely,She was very old and barely able to walk.,她年纪非常大，只能勉强走几步路。,"adv.仅仅，勉强；几乎不；公开地；贫乏地
","1. She was very old and barely able to walk.
她年纪非常大，只能勉强走几步路。
2. Mary had barely enough money to live on.
玛丽的钱只够勉强度日。
3. She could barely understand English.
她勉强懂一点英语。
"
aid,Foreign aid from many countries poured into the famine area.,来自许多国家的救援物资纷纷送到饥荒地区。,"n.援助；帮助；助手；帮助者
v.援助；帮助；有助于
","1. Foreign aid from many countries poured into the famine area.
来自许多国家的救援物资纷纷送到饥荒地区。
2. convoys delivering humanitarian aid
运载人道主义援助的车队
3. a substantial aid programme
大规模的援助计划
4. He has been granted legal aid (=  free legal services  ) .
他获得了法律援助。
"
weekly,a weekly current affairs programme,一周一档的时事节目,"adj.每周的；周刊的；一周一次的
n.周刊
adv.每周一次；逐周
","1. a weekly current affairs programme
一周一档的时事节目
2. twice-weekly flights
每周两次的航班
3. The group meets weekly.
小组每周见面一次。
"
normal,A normal working week is 40 hours.,一个正常的工作周是40小时。,"adj.正常的；正规的，标准的
n.正常；标准；常态
","1. A normal working week is 40 hours.
一个正常的工作周是40小时。
2. She was assessed in the normal way, and placed on the waiting list.
她接受了正常的评估后被列入等候名单。
3. All I want is to lead a normal life.
我想要的只是能过正常的生活。
"
thrive,plants that thrive in tropical rain forests,在热带雨林蓬勃生长的植物,"v.繁荣，兴旺；茁壮成长
","1. plants that thrive in tropical rain forests
在热带雨林蓬勃生长的植物
2. a business which managed to thrive during a recession
在经济萧条时期也能顺利发展的一家企业
"
basketball,,,"n.篮球；篮球运动
",
ultimate,The ultimate outcome of the experiment cannot be predicted.,试验的最后结果无法预测。,"adj.最终的；极限的；根本的
n.终极；根本；基本原则
","1. The ultimate outcome of the experiment cannot be predicted.
试验的最后结果无法预测。
"
correct,Correct my pronunciation if it’s wrong.,如果我的发音错了，请给我纠正。,"v.改正；告诫
adj.正确的；恰当的；端正的
","1. Correct my pronunciation if it’s wrong.
如果我的发音错了，请给我纠正。
2. ‘She’s in Ireland now.’ ‘She was,’ Farrell corrected him.
“她现在在爱尔兰。”“她之前在爱尔兰。”法雷尔纠正他道。
"
skilled,"Skilled craftsmen, such as carpenters, are in great demand.",对木工之类的熟练工匠需求量很大。,"adj.熟练的；有技能的；需要技能的
","1. Skilled craftsmen, such as carpenters, are in great demand.
对木工之类的熟练工匠需求量很大。
2. The company is fortunate to have such highly skilled workers.
公司有这样一些技能熟练的工人真是幸运。
"
temper,That temper of hers will get her into trouble one of these days.,她那种脾气早晚会让她惹麻烦的。,"n.脾气；（钢等）回火；性情；倾向
v.使回火；锻炼；调和；使缓和
","1. That temper of hers will get her into trouble one of these days.
她那种脾气早晚会让她惹麻烦的。
2. According to Nathan, Robin has quite a temper .
据内森讲，罗宾脾气很大。
3. Theo needs to learn to control his temper .
西奥应该学会控制他的脾气。
"
spell,How do you spell ‘juice’?,juice 怎么拼？,"v.拼，拼写；意味着；招致；拼成；迷住；轮值
n.符咒；一段时间；魅力
","1. How do you spell ‘juice’?
juice 怎么拼？
2. Pupils should know how to spell commonly used words.
小学生应该知道常用词的拼法。
"
frustrate,Their attempts to speak to him were frustrated by the guards.,他们想跟他说话，但被警卫拦住了。,"v.挫败；阻挠；使感到灰心
adj.挫败的；无益的
","1. Their attempts to speak to him were frustrated by the guards.
他们想跟他说话，但被警卫拦住了。
"
fierce,fierce fighting in the city,城里的激烈战斗,"adj.凶猛的；猛烈的；暴躁的
n.(Fierce)人名；(英)菲尔斯
","1. fierce fighting in the city
城里的激烈战斗
"
incline,The telescope is inclined at an angle of 43 degrees.,这架望远镜以43度角倾斜。,"v.倾斜；倾向；易于
n.倾斜；斜面；斜坡
","1. The telescope is inclined at an angle of 43 degrees.
这架望远镜以43度角倾斜。
"
string,Her key hung on a string around her neck.,她的钥匙穿了根绳子挂在脖子上。,"n.线，弦，细绳；一串，一行
","1. Her key hung on a string around her neck.
她的钥匙穿了根绳子挂在脖子上。
2. a ball of string
一团细绳
3. I need a piece of string to tie this package.
我需要一根绳子来捆这个包裹。
"
slice,pizza slices,比萨块,"n.薄片；部分；菜刀，火铲
v.切下；把…分成部分；将…切成薄片
","1. pizza slices
比萨块
2. Cut the tomatoes into slices .
把番茄切成片。
"
hall,a huge tiled entrance hall,铺着地砖的大门厅,"n.过道，门厅，走廊；会堂；食堂；学生宿舍；大厅，前厅；娱乐中心，会所
","1. a huge tiled entrance hall
铺着地砖的大门厅
"
optimistic,Andrew took a more optimistic view.,安德鲁抱有更为乐观的想法。,"adj.乐观的；乐观主义的
","1. Andrew took a more optimistic view.
安德鲁抱有更为乐观的想法。
"
praise,It’s important to give children plenty of praise and encouragement.,对小孩子多加表扬和鼓励是很重要的。,"n.赞扬；称赞；荣耀；崇拜
v.赞美，歌颂；表扬
","1. It’s important to give children plenty of praise and encouragement.
对小孩子多加表扬和鼓励是很重要的。
2. Her teacher was full of praise for her work.
老师对她的作业赞不绝口。
3. His first novel received high praise .
他的第一部小说受到了高度赞扬。
4. Gregory was singled out (= he was chosen in particular ) for special praise .
格雷戈里被单独给予特别表扬。
5. The film has won praise from audiences and critics alike.
那部电影赢得了观众和评论家的一致赞誉。
"
excuse,I’m tired of listening to his excuses.,我听厌了他的种种理由。,"n.借口；理由
v.原谅；为…申辩；给…免去
","1. I’m tired of listening to his excuses.
我听厌了他的种种理由。
"
governor,the prison governor,监狱长,"n.主管人员；统治者，管理者；[自] 调节器；地方长官
","1. the prison governor
监狱长
"
arm,Dave has a broken arm .,戴夫手臂断了。,"n.手臂；武器；袖子；装备；部门
v.武装起来
","1. Dave has a broken arm .
戴夫手臂断了。
2. Tim’s mother put her arms around him.
蒂姆的母亲伸出双臂搂着他。
3. Pat was carrying a box under his arm .
帕特腋下挟着一个盒子。
4. He had a pile of books in his arms .
他抱着一摞书。
5. They walked along the beach arm in arm (=  with their arms bent around each other’s  ) .
他们臂挽臂走在沙滩上。
6. The old lady rushed to greet him, arms outstretched .
老太太张开双臂，快步上前迎接他。
"
pyramid,different levels of the management pyramid,金字塔式管理体系中的不同层次,"n.金字塔；角锥体
v.渐增；上涨；成金字塔状
","1. different levels of the management pyramid
金字塔式管理体系中的不同层次
"
foot,My foot hurts.,我脚痛。,"n.脚；英尺；步调；末尾
v.步行；跳舞；总计
","1. My foot hurts.
我脚痛。
2. I had blisters on the soles of my feet .
我的脚底起泡了。
3. I dropped a glass earlier, so don’t walk around in bare feet .
我刚才打破了一个玻璃杯，所以不要光着脚到处走。
4. The vet examined the horse’s hind feet .
兽医检查了马的后蹄。
5. Don’t wipe your feet on the carpet!
别在地毯上蹭脚！
6. She stood on the platform, her suitcase at her feet .
她站在月台上，手提箱放在脚边。
"
shot,"In the opening shot, we see Travolta’s feet walking down the sidewalk.",在开场的镜头中，我们看到特拉沃尔塔的脚在人行道上行走。,"n.发射；炮弹；射手；镜头
adj.用尽的；破旧的；杂色的，闪光的
v.射击（shoot的过去式和过去分词）
","1. In the opening shot, we see Travolta’s feet walking down the sidewalk.
在开场的镜头中，我们看到特拉沃尔塔的脚在人行道上行走。
"
concerning,calls from young children concerning lost pets,小孩子打来的有关宠物走失的电话,"prep.关于；就…而言
v.涉及；使关心（concern的ing形式）；忧虑
","1. calls from young children concerning lost pets
小孩子打来的有关宠物走失的电话
2. the facts concerning Marr’s car crash
有关马尔撞车事故的事实
"
fresh,I’ll just make some fresh coffee.,我来重新煮点咖啡。,"adj.新鲜的；清新的；淡水的；无经验的
n.开始；新生；泛滥
adv.刚刚，才；最新地
","1. I’ll just make some fresh coffee.
我来重新煮点咖啡。
2. The report provides fresh evidence about the way the business was run.
报告提供了有关该公司运营方式的新证据。
3. You’ll have to start again on a fresh sheet of paper.
你得拿张新的纸重新开始。
"
march,"An estimated 5,000 people marched through the city to demonstrate against the factory closures.",大约有五千人在市里游行示威，抗议关闭工厂。,"v.（坚定地向某地）前进；行军，进军；游行示威；进展，进行
n.行进，前进；行军；游行示威；进行曲
","1. An estimated 5,000 people marched through the city to demonstrate against the factory closures.
大约有五千人在市里游行示威，抗议关闭工厂。
"
watch,Do you mind if I watch?,你介意我看着吗？,"v.观察；注视；看守；警戒
n.手表；监视；守护；值班人
","1. Do you mind if I watch?
你介意我看着吗？
2. We sat and watched the sunset.
我们坐下来看日落。
3. Ruth could not bear to watch her parents arguing.
露丝看不得父母争吵。
4. Most parents don’t know what their kids are watching on TV.
大多数父母不知道自己的孩子都在看什么电视节目。
"
rank,He was sentenced to prison and stripped of his rank (= had his rank taken from him ) .,他被判入狱，并且被剥夺了军衔。,"n.排；等级；军衔；队列
adj.讨厌的；恶臭的；繁茂的
v.排列；把…分等
","1. He was sentenced to prison and stripped of his rank (= had his rank taken from him ) .
他被判入狱，并且被剥夺了军衔。
"
oxygen,The human brain needs to be without oxygen for only four minutes before permanent damage occurs.,人脑缺氧只需4分钟就会造成永久性损伤。,"n.[化学] 氧气，[化学] 氧
","1. The human brain needs to be without oxygen for only four minutes before permanent damage occurs.
人脑缺氧只需4分钟就会造成永久性损伤。
"
faith,People have lost faith in the government.,人们已失去了对政府的信心。,"n.信仰；信念；信任；忠实
","1. People have lost faith in the government.
人们已失去了对政府的信心。
"
hire,a car hire company,汽车租赁公司,"n.雇用，租用；租金，工钱
v.雇用；出租
","1. a car hire company
汽车租赁公司
"
expansion,The industry underwent a period of rapid expansion.,该产业经历了一轮快速扩张。,"n.膨胀；阐述；扩张物
","1. The industry underwent a period of rapid expansion.
该产业经历了一轮快速扩张。
"
superstition,the old superstition that walking under a ladder is unlucky,认为从梯子下面穿过不吉利的古老迷信,"n.迷信
","1. the old superstition that walking under a ladder is unlucky
认为从梯子下面穿过不吉利的古老迷信
"
