word,word_sen,word_sen_trans,trans,example
cupboard,It’s in the kitchen cupboard.,它在厨房的碗柜里。,"n.碗柜；食橱
","1. It’s in the kitchen cupboard.
它在厨房的碗柜里。
2. The cupboard doors were open.
柜门开着。
"
appendix,Christine had to go into hospital to have her appendix out (=  have it removed  ) .,克里丝蒂娜不得不去医院切除阑尾。,"n.附录；阑尾；附加物
","1. Christine had to go into hospital to have her appendix out (=  have it removed  ) .
克里丝蒂娜不得不去医院切除阑尾。
"
waitress,,,"n.女服务员；女侍者
v.做女服务生
",
steam,A pot was steaming on top of the cooker.,锅在炉子上冒着热气。,"v.蒸，散发；用蒸汽处理
n.蒸汽；精力
adj.蒸汽的
","1. A pot was steaming on top of the cooker.
锅在炉子上冒着热气。
"
goose,...roast goose.,…烤鹅。,"n.鹅；鹅肉；傻瓜；雌鹅
v.突然加大油门；嘘骂
","1. ...roast goose.
…烤鹅。
"
bolt,Was this money a bolt from the blue or did you know you were going to get it?,这是一笔意料之财呢，还是你本来就知道会有的？,"n.螺栓，螺钉；闪电，雷电；门闩；弩箭;（布的）一匹，一卷
v.筛选；囫囵吞下；（把门、窗等）闩上；突然说出，脱口说出
adv.突然地；像箭似地；直立地
","1. Was this money a bolt from the blue or did you know you were going to get it?
这是一笔意料之财呢，还是你本来就知道会有的？
2. The pig rose squealing and bolted.
那头猪尖叫着站起来，飞快地跑开了。
"
ruin,an interesting old ruin,一处有意思的古老废墟,"n.废墟；毁坏；灭亡
v.毁灭；使破产
","1. an interesting old ruin
一处有意思的古老废墟
2. the ruins of a bombed-out office block
被炸毁的办公楼的废墟
"
watt,a 100-watt bulb,100瓦的灯泡,"n.瓦特
","1. a 100-watt bulb
100瓦的灯泡
"
renew,Local people have renewed their efforts to save the school.,当地居民再一次作出努力，挽救这所学校。,"v.使更新；续借；续费；复兴；重申
","1. Local people have renewed their efforts to save the school.
当地居民再一次作出努力，挽救这所学校。
2. Police renewed their appeal for witnesses.
警察再次呼吁目击者出来作证。
"
bold,"In a surprisingly bold move , he is threatening court action against the company.",他出人意料地做出一个大胆举动，威胁要起诉这家公司。,"adj.大胆的，英勇的；黑体的；厚颜无耻的；险峻的
n.(Bold)人名；(英、德、罗、捷、瑞典)博尔德
","1. In a surprisingly bold move , he is threatening court action against the company.
他出人意料地做出一个大胆举动，威胁要起诉这家公司。
2. My aunt Flo was a bold determined woman.
我姑妈芙洛是一个大胆果断的人。
3. He had the ability to take bold imaginative decisions.
他能够作出富有创见的大胆决定。
"
enquire,,,"v.询问；调查；问候（等于inquire）
",
caress,His hands gently caressed her body.,他的双手温柔地抚摸着她的身体。,"v.爱抚，抚抱
n.爱抚，拥抱；接吻
","1. His hands gently caressed her body.
他的双手温柔地抚摸着她的身体。
"
murder,He was convicted of murdering a policeman.,他被判谋杀一名警察的罪名成立。,"v.谋杀，凶杀
n.谋杀，凶杀
","1. He was convicted of murdering a policeman.
他被判谋杀一名警察的罪名成立。
2. Thousands of civilians were brutally murdered during the civil war.
成千上万的平民在内战中遭到残杀。
3. the murdered man
被害男子
"
eagle,,,"n.鹰；鹰状标饰
",
clasp,the firm clasp of her hand,她有力的握手,"n.扣子，钩子；握手
v.紧抱；扣紧；紧紧缠绕
","1. the firm clasp of her hand
她有力的握手
"
wire,copper wire,铜丝,"n.电线；金属丝；电报
v.拍电报；给…装电线
","1. copper wire
铜丝
2. a wire fence
铁丝网
"
marginal,marginal revenue,边际收益,"adj.边缘的；临界的；末端的
","1. marginal revenue
边际收益
"
bully,Bullies are often cowards.,恃强凌弱者往往是懦夫。,"n.欺凌弱小者；土霸
adj.第一流的；特好的
v.欺负；威吓
adv.很；十分
int.好；妙
","1. Bullies are often cowards.
恃强凌弱者往往是懦夫。
"
northern,a man with a northern accent,带有北方口音的男子,"adj.北部的；北方的
n.北部方言
","1. a man with a northern accent
带有北方口音的男子
2. Northern Europe
北欧
"
pierce,Steam the corn until it can easily be pierced with a fork.,把玉米蒸到用叉子可以轻易扎透。,"v.刺穿；洞察；响彻；深深地打动
","1. Steam the corn until it can easily be pierced with a fork.
把玉米蒸到用叉子可以轻易扎透。
2. Rose underwent emergency surgery after a bullet pierced her lung.
罗丝被子弹射穿肺部，接受了紧急手术。
"
ambassador,...the German ambassador to Poland.,…德国驻波兰大使。,"n.大使；代表；使节
","1. ...the German ambassador to Poland.
…德国驻波兰大使。
"
bomb,The town was heavily bombed in World War II.,这座城镇在第二次世界大战中遭到猛烈轰炸。,"v.轰炸，投弹于
n.炸弹
","1. The town was heavily bombed in World War II.
这座城镇在第二次世界大战中遭到猛烈轰炸。
2. Government aircraft have been bombing civilian areas.
政府军飞机一直在轰炸平民区。
"
hatch,The problems do not end if crocodiles successfully hatch from the eggs.,即使鳄鱼成功地从卵中孵化出来，这些问题也不会终止。,"n.孵化；舱口
v.孵；策划
","1. The problems do not end if crocodiles successfully hatch from the eggs.
即使鳄鱼成功地从卵中孵化出来，这些问题也不会终止。
"
rebellion,an armed rebellion,武装叛乱,"n.叛乱；反抗；谋反；不服从
","1. an armed rebellion
武装叛乱
"
clash,The heavyweight clash goes ahead in Las Vegas on 8 May.,这次重量级拳击对战将于 5 月 8 日在拉斯维加斯举行。,"n.冲突，不协调；碰撞声，铿锵声
v.冲突，抵触；砰地相碰撞，发出铿锵声
","1. The heavyweight clash goes ahead in Las Vegas on 8 May.
这次重量级拳击对战将于 5 月 8 日在拉斯维加斯举行。
"
barbecue,We had a barbecue on the beach.,我们在海滩上烧烤。,"n.烤肉；吃烤肉的野宴
v.烧烤；烤肉
","1. We had a barbecue on the beach.
我们在海滩上烧烤。
"
pneumonia,"She was taken to hospital, suffering from pneumonia.",她得了肺炎，被送往医院。,"n.肺炎
","1. She was taken to hospital, suffering from pneumonia.
她得了肺炎，被送往医院。
"
bond,My father put all his money into stock market bonds.,我父亲把他所有的钱都投在上市债券上。,"n.债券；结合；约定；粘合剂；纽带
v.结合，团结在一起
","1. My father put all his money into stock market bonds.
我父亲把他所有的钱都投在上市债券上。
2. furious trading on the bond market
债券市场疯狂的交易
"
satisfactory,His progress this term has been satisfactory.,他这学期的进步令人满意。,"adj.满意的；符合要求的；赎罪的
","1. His progress this term has been satisfactory.
他这学期的进步令人满意。
"
bone,The X-ray showed that the bone was broken in two places.,X光检查显示有两处骨折。,"n.骨；骨骼
v.剔去的骨；施骨肥于
","1. The X-ray showed that the bone was broken in two places.
X光检查显示有两处骨折。
2. Amelia had inherited her mother’s good bone structure .
阿梅莉亚遗传了母亲的优美骨架。
"
triple,a triple murder investigation,对一宗三重谋杀案的调查,"adj.三倍的；三方的
n.三倍数；三个一组
v.增至三倍
","1. a triple murder investigation
对一宗三重谋杀案的调查
2. a triple bill of horror movies
三部恐怖电影的连续放映
3. the triple world champion
三连冠世界冠军
4. a triple bypass heart operation
三重心脏搭桥手术
"
wash,Those jeans need a good wash (= a thorough wash ).,那条牛仔裤要好好洗一洗了。,"n.洗涤；洗的衣服；化妆水；冲积物
v.洗涤；洗刷；冲走；拍打
","1. Those jeans need a good wash (= a thorough wash ).
那条牛仔裤要好好洗一洗了。
2. I’ll just have a quick wash before we go out.
我很快洗个澡，然后我们就出门。
"
rhythm,Drums are basic to African rhythm.,非洲音乐节奏少不了鼓。,"n.节奏；韵律
","1. Drums are basic to African rhythm.
非洲音乐节奏少不了鼓。
2. complicated dance rhythms
复杂的舞蹈节奏
"
coalition,the centre-right coalition government,政治上中间偏右的联合政府,"n.联合；结合，合并
","1. the centre-right coalition government
政治上中间偏右的联合政府
2. an emergency meeting of the three coalition parties
三个联盟政党召开的一次紧急会议
"
brake,He heard tyres squeal as the car braked to avoid a collision.,他听到当汽车刹车为避免撞车时轮胎发出了刺耳的尖声。,"v.刹车
n.闸，刹车；阻碍
","1. He heard tyres squeal as the car braked to avoid a collision.
他听到当汽车刹车为避免撞车时轮胎发出了刺耳的尖声。
"
distress,acute financial distress,严重的财务困难,"n.危难，不幸；贫困；悲痛
v.使悲痛；使贫困
","1. acute financial distress
严重的财务困难
"
mistake,The most common mistake is to plant them too deep.,最常见的错误就是把它们种得太深了。,"n.错误；误会；过失
v.弄错；误解
","1. The most common mistake is to plant them too deep.
最常见的错误就是把它们种得太深了。
"
gesture,Luke made an obscene gesture with his finger.,卢克用手指做了一个下流的手势。,"n.姿态；手势
v.作手势；用动作示意
","1. Luke made an obscene gesture with his finger.
卢克用手指做了一个下流的手势。
"
steel,a steel bridge,钢铁大桥,"n.钢铁；钢制品；坚固
v.钢化；使冷酷
adj.钢制的；钢铁业的；坚强的
","1. a steel bridge
钢铁大桥
2. (= steel that does not change colour ) knives
不锈钢小刀
"
casualty,Our aim is to reduce road casualties .,我们的目标是减少交通事故的伤亡人数。,"n.意外事故；伤亡人员；急诊室
","1. Our aim is to reduce road casualties .
我们的目标是减少交通事故的伤亡人数。
"
ruler,a 12-inch ruler,一把12英寸的尺子,"n.尺；统治者；[测] 划线板，划线的人
","1. a 12-inch ruler
一把12英寸的尺子
"
rubbish,a rubbish bin,垃圾桶,"n.垃圾，废物；废话
adj.毫无价值的
","1. a rubbish bin
垃圾桶
"
entry,There was no sign of a forced entry.,没有强行闯入的迹象。,"n.进入；入口；条目；登记；报关手续；对土地的侵占
","1. There was no sign of a forced entry.
没有强行闯入的迹象。
2. How did the thieves gain entry (= get in )?
窃贼是怎样进入的？
"
alliance,independent organizations and alliances,独立组织和联盟,"n.联盟，联合；联姻
","1. independent organizations and alliances
独立组织和联盟
"
moisture,Plants use their roots to absorb moisture from the soil.,植物利用根从土壤中吸收水分。,"n.水分；湿度；潮湿；降雨量
","1. Plants use their roots to absorb moisture from the soil.
植物利用根从土壤中吸收水分。
2. Your skin’s moisture content varies according to weather conditions.
皮肤的水分含量随着天气状况而变化。
"
bacon,bacon and eggs,咸猪肉煎蛋,"n.咸肉；腌肉；熏猪肉
","1. bacon and eggs
咸猪肉煎蛋
"
warehouse,,,"n.仓库；货栈；大商店
v.储入仓库；以他人名义购进（股票）
",
subway,the New York City subway,纽约市的地铁,"n.地铁；地道
vi.乘地铁
","1. the New York City subway
纽约市的地铁
2. a crowded subway station
拥挤的地铁站
3. Boston has the oldest subway system in the US.
波士顿拥有美国最老的地铁运输系统。
"
verdict,The verdict was ‘not guilty’.,裁决为“无罪”。,"n.结论；裁定
","1. The verdict was ‘not guilty’.
裁决为“无罪”。
"
sympathy,Our sympathies are with the families of the victims.,我们向受害者家庭表示慰问。,"n.同情；慰问；赞同
","1. Our sympathies are with the families of the victims.
我们向受害者家庭表示慰问。
"
judgement,,,"n.意见；判断力；[法] 审判；评价
",
nickname,Stephen earned himself the nickname Hawkeye.,斯蒂芬得了个“鹰眼”的绰号。,"n.绰号；昵称
v.给……取绰号；叫错名字
","1. Stephen earned himself the nickname Hawkeye.
斯蒂芬得了个“鹰眼”的绰号。
2. When he got older I nicknamed him Little Alf.
他长大些后，我给他起了绰号“小阿尔夫”。
"
conquer,The Normans conquered England in 1066.,诺曼人于 1066 年征服英格兰。,"v.战胜，征服；攻克，攻取
","1. The Normans conquered England in 1066.
诺曼人于 1066 年征服英格兰。
2. Egypt was conquered by the Persian king Kambyses.
埃及被波斯国王冈比西斯征服。
"
pendulum,"After several years of Republican government, the pendulum will undoubtedly swing back and voters will elect a Democrat.",由共和党执政数年后，选民无疑会掉过头来，选出一位民主党人。,"n.钟摆；摇锤；摇摆不定的事态
","1. After several years of Republican government, the pendulum will undoubtedly swing back and voters will elect a Democrat.
由共和党执政数年后，选民无疑会掉过头来，选出一位民主党人。
"
masculine,"They’re nice curtains, but I’d prefer something a little more masculine.",这些窗帘很好，但我更喜欢男性化一点的。,"adj.男性的；阳性的；男子气概的
n.男性；阳性，阳性词
","1. They’re nice curtains, but I’d prefer something a little more masculine.
这些窗帘很好，但我更喜欢男性化一点的。
2. She has a very masculine voice.
她的嗓音非常男性化。
3. Hunting was a typically masculine occupation.
打猎是典型的男性消遣活动。
"
nephew,I am planning a 25th birthday party for my nephew.,我正在为侄子筹划他25岁的生日聚会。,"n.侄子；外甥
","1. I am planning a 25th birthday party for my nephew.
我正在为侄子筹划他25岁的生日聚会。
"
bin,...big steel storage bins.,…钢制大贮藏箱。,"n.箱子，容器；二进制
v.把…放入箱中
","1. ...big steel storage bins.
…钢制大贮藏箱。
"
scandal,It caused quite a scandal when he left his wife.,他离开妻子成了一大丑闻。,"n.丑闻；流言蜚语；诽谤；公愤
","1. It caused quite a scandal when he left his wife.
他离开妻子成了一大丑闻。
2. The college has recently been involved in a drugs scandal .
这所大学最近卷入了毒品丑闻。
3. He has been at the centre of a political scandal .
他成了一桩政治丑闻的焦点。
4. a major scandal involving the government
涉及政府的一桩重大丑闻
5. a series of financial scandals
一连串金融丑闻
6. a sex scandal that ruined his reputation
让他名誉扫地的性丑闻
7. They had already left the country when the scandal broke .
丑闻爆出时他们已经离开了这个国家。
"
refrain,Mrs. Hardie refrained from making any comment.,哈迪太太忍住了没做任何评论。,"v.节制，克制；避免；制止
n.叠句，副歌；重复
","1. Mrs. Hardie refrained from making any comment.
哈迪太太忍住了没做任何评论。
"
goodby,"His teacher went on:” And when you come out, at the age of 21, you can kiss your dream of becoming a famous physicist, doing research into your favourite subject of kinetic energy goodby!",他的老师继续说：“你21岁出来的时候，你可以和你想成为著名的研究动力学能量的物理学家的梦想再见了！,"int.再见（等于goodbye）
n.(Goodby)人名；(英)古德拜
","1. His teacher went on:” And when you come out, at the age of 21, you can kiss your dream of becoming a famous physicist, doing research into your favourite subject of kinetic energy goodby!
他的老师继续说：“你21岁出来的时候，你可以和你想成为著名的研究动力学能量的物理学家的梦想再见了！
"
aviation,...the aviation industry.,…航空工业。,"n.航空；飞行术；飞机制造业
","1. ...the aviation industry.
…航空工业。
"
grind,a stone for grinding knives and scissors,磨刀剪的石头,"v.磨碎；磨快
n.磨；苦工作
","1. a stone for grinding knives and scissors
磨刀剪的石头
2. The lenses are ground to a high standard of precision.
镜片被磨到很高的精确度。
"
stir,"Give that pan a stir , will you?",把那锅东西搅一搅，好吗？,"n.搅拌；轰动
v.搅拌；激起；惹起
","1. Give that pan a stir , will you?
把那锅东西搅一搅，好吗？
"
razor,"BATHROOMS: A man has five items in his bathroom: a toothbrush, shaving cream, razor, a bar of soap, and a towel from the Holiday Inn.",一个男人在他的盥洗室里有五件东西：一把牙刷，剃须膏，剃刀，一盒肥皂和从假日旅馆顺来的一条毛巾。,"v.剃，用剃刀刮
n.剃刀
","1. BATHROOMS: A man has five items in his bathroom: a toothbrush, shaving cream, razor, a bar of soap, and a towel from the Holiday Inn.
一个男人在他的盥洗室里有五件东西：一把牙刷，剃须膏，剃刀，一盒肥皂和从假日旅馆顺来的一条毛巾。
"
drown,Many people drowned when the boat overturned.,船翻后许多人淹死了。,"v.淹没；把…淹死
n.(Drown)人名；(英)德朗
","1. Many people drowned when the boat overturned.
船翻后许多人淹死了。
2. Jane was drowned in the river.
简在那条河里溺水身亡。
"
precise,precise sales figures,准确的销售数据,"adj.精确的；明确的；严格的
","1. precise sales figures
准确的销售数据
2. It was difficult to get precise information.
很难得到确切的消息。
3. ‘She’s a lot older than you, isn’t she?’ ‘Fifteen years, to be precise .’
“她比你大很多，是不是？”“准确地说，大了15岁。”
"
ham,a ham sandwich,火腿三明治,"n.火腿；业余无线电爱好者；蹩脚演员
v.表演过火
adj.过火的；做作的
","1. a ham sandwich
火腿三明治
2. a seven-pound ham
七磅重的火腿
3. a ham actor

"
discreet,He assured her that he would be discreet.,他向她保证会谨慎行事。,"adj.谨慎的；小心的
","1. He assured her that he would be discreet.
他向她保证会谨慎行事。
2. I stood back at a discreet distance.
我谨慎地保持一段距离站在后面。
"
congratulation,letters of congratulation,祝贺信,"n.祝贺；贺辞
","1. letters of congratulation
祝贺信
"
postman,That postman is in charge of this route.,那个邮递员负责这条投递线路。,"n.邮递员；邮差
","1. That postman is in charge of this route.
那个邮递员负责这条投递线路。
2. The old man often stands here to watch out for the postman.
老人常常站在这儿等邮递员。
3. At the door he met an intelligent postman coming out with letters for the morning delivery.
他在邮政总局门口碰见一个伶俐的邮差，拿着信从邮局走出来，去送早班信。
"
cruise,She wants to cruise the canals of France in a barge.,她想坐驳船游览法国的运河。,"v.巡航，巡游；漫游
n.巡航，巡游；乘船游览
","1. She wants to cruise the canals of France in a barge.
她想坐驳船游览法国的运河。
2. ...a holiday cruising around the Caribbean.
…环游加勒比海的度假航行。
"
refute,It was the kind of rumour that it is impossible to refute.,这是那种不可能推翻的谣言。,"v.反驳，驳斥；驳倒
","1. It was the kind of rumour that it is impossible to refute.
这是那种不可能推翻的谣言。
"
overthrow,They were charged with plotting the overthrow of the state.,他们被控密谋颠覆国家。,"n.推翻；倾覆；瓦解
v.推翻；打倒；倾覆
","1. They were charged with plotting the overthrow of the state.
他们被控密谋颠覆国家。
"
friday,Mr. Cook is intending to go to the Middle East on Friday.,库克先生正打算星期五去中东。,"n.星期五；忠仆
","1. Mr. Cook is intending to go to the Middle East on Friday.
库克先生正打算星期五去中东。
2. ...Friday November 6.
…11月6日星期五。
"
fireplace,"In the evenings, we gathered around the fireplace and talked in hushed whispers.",晚上，我们聚集在壁炉周围轻声交谈。,"n.壁炉
","1. In the evenings, we gathered around the fireplace and talked in hushed whispers.
晚上，我们聚集在壁炉周围轻声交谈。
"
climate,Los Angeles’ warm dry climate,洛杉矶温暖干燥的气候,"n.气候；风气；思潮；风土
","1. Los Angeles’ warm dry climate
洛杉矶温暖干燥的气候
"
monitor,a heart monitor,心脏监测仪,"n.监视器；监听器；监控器；显示屏；班长
v.监控
","1. a heart monitor
心脏监测仪
"
spectrum,The two articles here represent opposite ends of the spectrum .,这里的两篇文章代表了两个极端的观点。,"n.光谱；频谱；范围；余象
","1. The two articles here represent opposite ends of the spectrum .
这里的两篇文章代表了两个极端的观点。
"
utter,The wounded prisoner uttered a groan.,受伤的囚犯发出一声呻吟。,"v.发出，表达；发射
adj.完全的；彻底的；无条件的
n.(Utter)人名；(德、芬)乌特
","1. The wounded prisoner uttered a groan.
受伤的囚犯发出一声呻吟。
"
discern,You need a long series of data to be able to discern such a trend.,你需要一大串数据才能认清这一趋势。,"v.识别；领悟，认识
","1. You need a long series of data to be able to discern such a trend.
你需要一大串数据才能认清这一趋势。
"
deficiency,They did blood tests on him for signs of vitamin deficiency.,他们给他做了血检看是否有缺乏维生素的迹象。,"n.缺陷，缺点；缺乏；不足的数额
","1. They did blood tests on him for signs of vitamin deficiency.
他们给他做了血检看是否有缺乏维生素的迹象。
"
offend,His remarks deeply offended many Scottish people.,他的话严重冒犯了许多苏格兰人。,"v.冒犯；使…不愉快
","1. His remarks deeply offended many Scottish people.
他的话严重冒犯了许多苏格兰人。
2. The careful language is designed not to offend.
使用谨慎的语言是为了不得罪人。
"
patriotic,patriotic songs,爱国歌曲,"adj.爱国的
","1. patriotic songs
爱国歌曲
2. I’m not very patriotic.
我不是很爱国。
"
hay,...bales of hay.,…一捆捆的干草。,"n.干草
v.把晒干
","1. ...bales of hay.
…一捆捆的干草。
"
overflow,The drains flooded and water overflowed down the main street.,下水道被淹，水溢到了大街上。,"v.溢出；泛滥；充溢
n.充满，洋溢；泛滥；超值；溢值
","1. The drains flooded and water overflowed down the main street.
下水道被淹，水溢到了大街上。
2. The river had overflowed its banks.
河水漫堤了。
"
crude,a crude estimate of the population available for work,对劳动力人口的粗略估计,"adj.粗糙的；天然的，未加工的；粗鲁的
n.原油；天然的物质
","1. a crude estimate of the population available for work
对劳动力人口的粗略估计
"
vibrate,The floor was vibrating to the beat of the music.,地板随着音乐的节奏在颤动。,"v.振动；颤动；摇摆；踌躇
","1. The floor was vibrating to the beat of the music.
地板随着音乐的节奏在颤动。
2. As air passes over our vocal cords, it makes them vibrate.
气流通过我们的声带，使之产生振动。
"
sigh,"‘Well, there’s nothing we can do about it now,’ she sighed.",“唉，我们现在对此无能为力。”她叹口气说。,"v.叹息，叹气
n.叹息，叹气
","1. ‘Well, there’s nothing we can do about it now,’ she sighed.
“唉，我们现在对此无能为力。”她叹口气说。
"
compulsory,the threat of compulsory redundancies,强制性裁员的威胁,"adj.义务的；必修的；被强制的
n.（花样滑冰、竞技体操等的）规定动作
","1. the threat of compulsory redundancies
强制性裁员的威胁
2. Car insurance is compulsory.
汽车保险是强制性的。
"
resemble,It’s amazing how closely Brian and Steve resemble each other.,布赖恩和史蒂夫真是惊人地相像。,"v.类似，像
","1. It’s amazing how closely Brian and Steve resemble each other.
布赖恩和史蒂夫真是惊人地相像。
2. He grew up to resemble his father.
他长大了，很像他父亲。
"
legitimate,That’s a perfectly legitimate question.,那个问题完全合乎情理。,"adj.合法的；正当的；合理的；正统的
v.使合法；认为正当（等于legitimize）
","1. That’s a perfectly legitimate question.
那个问题完全合乎情理。
2. Most scientists believe it is legitimate to use animals in medical research.
大多数科学家认为用动物作医学研究是正当的。
"
pulse,His breathing was shallow and his pulse was weak .,他呼吸很浅，脉搏微弱。,"n.[电子] 脉冲；脉搏
v.使跳动
","1. His breathing was shallow and his pulse was weak .
他呼吸很浅，脉搏微弱。
2. She felt his neck. There was no pulse.
她摸了摸他的颈部，没有脉搏。
3. Her pulse raced (= beat very quickly ) with excitement.
她激动得脉搏急速跳动。
"
chapter,Read Chapter 11 as your homework.,家庭作业是阅读第 11 章。,"n.章，回；（俱乐部、协会等的）分会；人生或历史上的重要时期
vt.把…分成章节
","1. Read Chapter 11 as your homework.
家庭作业是阅读第 11 章。
2. This chapter discusses power, and how people use it.
这一章节讲权力，以及人们如何运用权力。
"
ozone,"These wonders can be observed only from space, because ozone and water in the Earth’s atmosphere absorb light at those wavelengths.",这些奇观只有在宇宙中才能观察到，因为地球大气层中的臭氧和水会吸收这些波长。,"n.[化学] 臭氧；新鲜的空气
","1. These wonders can be observed only from space, because ozone and water in the Earth’s atmosphere absorb light at those wavelengths.
这些奇观只有在宇宙中才能观察到，因为地球大气层中的臭氧和水会吸收这些波长。
"
pat,a pat reply,,"adj.恰好的；熟练的；合适的
adv.恰好；熟记地
n.轻拍；小块；轻拍声
v.轻拍
","1. a pat reply

"
invent,Alexander Graham Bell invented the telephone in 1876.,亚历山大 · 格雷厄姆 · 贝尔于1876年发明了电话。,"v.发明；创造；虚构
","1. Alexander Graham Bell invented the telephone in 1876.
亚历山大 · 格雷厄姆 · 贝尔于1876年发明了电话。
"
spoil,The whole park is spoiled by litter.,整个公园环境都给垃圾破坏了。,"v.溺爱；糟蹋；破坏；掠夺
n.次品；奖品
","1. The whole park is spoiled by litter.
整个公园环境都给垃圾破坏了。
2. We didn’t let the incident spoil our day.
我们没有让这件事破坏我们一整天的气氛。
3. I don’t want to spoil your fun.
我不想扫你的兴。
4. Why do you always have to spoil everything ?
你为什么老是要把一切都弄糟呢？
"
stubborn,Why are you so stubborn?,你怎么这么固执？,"adj.顽固的；顽强的；难处理的
","1. Why are you so stubborn?
你怎么这么固执？
2. I’ve got a very stubborn streak (= a tendency to be stubborn ) .
我的个性很固执。
3. Paul can be as stubborn as a mule (= very stubborn ) .
保尔有时倔得像头驴。
"
tonight,I think I’ll go to bed early tonight.,我想今晚我会早点上床睡觉。,"adv.在今晚
n.今晚
","1. I think I’ll go to bed early tonight.
我想今晚我会早点上床睡觉。
2. We’re meeting him at 9 o’clock tonight.
我们今晚9点和他见面。
"
onion,Chop the onions finely.,把洋葱切碎。,"n.洋葱；洋葱头
","1. Chop the onions finely.
把洋葱切碎。
2. red onions
红皮洋葱
3. home-made onion soup
自制的洋葱汤
"
sightseeing,"She swam and sunbathed, went sightseeing and relaxed.",她游泳，晒日光浴，观光，放松。,"n.观光；游览
adj.观光的；游览的
v.观光（sightsee的ing形式）；游览
","1. She swam and sunbathed, went sightseeing and relaxed.
她游泳，晒日光浴，观光，放松。
"
quarrel,I wish you two would stop quarreling.,我希望你们两个别再吵了。,"v.吵架；争论；挑剔
n.吵架；反目；怨言；争吵的原因；方头凿
","1. I wish you two would stop quarreling.
我希望你们两个别再吵了。
"
pad,Use an abrasive pad for stubborn stains.,用百洁布擦洗顽固污渍。,"n.衬垫；护具；便笺簿；填补
v.步行；放轻脚步走
","1. Use an abrasive pad for stubborn stains.
用百洁布擦洗顽固污渍。
"
theoretical,theoretical physics,理论物理,"adj.理论的；理论上的；假设的；推理的
","1. theoretical physics
理论物理
2. Aristotle’s theoretical model of the universe
亚里士多德有关宇宙的理论模型
3. She has theoretical knowledge of teaching, but no practical experience.
她有教学方面的理论知识，但没有实际经验。
"
scarce,Food was often scarce in the winter.,冬季常常粮食短缺。,"adj.缺乏的，不足的；稀有的
adv.仅仅；几乎不；几乎没有
","1. Food was often scarce in the winter.
冬季常常粮食短缺。
2. There was fierce competition for the scarce resources .
对这些紧缺资源的争夺非常激烈。
"
pan,a frying pan,炒锅,"n.平底锅；盘状的器皿；淘盘子，金盘，秤盘
v.淘金；在浅锅中烹调（食物）；[非正式用语]严厉的批评
","1. a frying pan
炒锅
2. pots and pans
锅碗瓢盆
3. Cook the pasta in a large pan of boiling water.
把意大利面放在一大锅开水里煮。
"
amplify,an amplified guitar,带有扩音设备的电吉他,"v.放大，扩大；增强；详述
","1. an amplified guitar
带有扩音设备的电吉他
"
bow,This is done with a formal bow to the king or queen.,与此同时，还要向国王或女王正式鞠躬行礼。,"n.弓；鞠躬；船首
v.鞠躬；弯腰
adj.弯曲的
","1. This is done with a formal bow to the king or queen.
与此同时，还要向国王或女王正式鞠躬行礼。
"
sneak,You little sneak!,你这个打小报告的家伙！,"v.溜；鬼鬼祟祟做事；向老师打小报告
n.鬼鬼祟祟的人；偷偷摸摸的行为；告密者
adj.暗中进行的
","1. You little sneak!
你这个打小报告的家伙！
"
eternal,the Christian promise of eternal life,基督教承诺的永生,"adj.永恒的；不朽的
","1. the Christian promise of eternal life
基督教承诺的永生
2. She’s an eternal optimist (= she always expects that good things will happen ).
她永远是个乐观主义者。
"
harbor,,,"v.庇护；怀有
n.海港；避难所
",
tomato,He staked his tomato vines with bamboo.,他用竹竿支撑起西红柿秧。,"n.番茄，西红柿
","1. He staked his tomato vines with bamboo.
他用竹竿支撑起西红柿秧。
2. The salmon was brought to the table whole, garnished with parsley and slices of tomato and cucumber.
整条大麻哈鱼被端上了桌，并用欧芹、西红柿片和黄瓜片作为花色配菜。
"
clockwise,Screw the lid on clockwise.,按顺时针方向拧紧盖子。,"adv.顺时针方向地
adj.顺时针方向的
","1. Screw the lid on clockwise.
按顺时针方向拧紧盖子。
2. Gently swing your right arm in a clockwise direction.
按顺时针方向轻轻摆动你的右臂。
"
verify,American forces will remain to verify compliance with the treaty.,美军将继续驻留，核查条约是否得到遵守。,"v.核实；查证
","1. American forces will remain to verify compliance with the treaty.
美军将继续驻留，核查条约是否得到遵守。
"
zoo,The road to the zoo turns off here.,通向动物园的路由这儿拐弯。,"n.动物园
","1. The road to the zoo turns off here.
通向动物园的路由这儿拐弯。
2. The parrots in the zoo are popping all the time.
动物园里的鹦鹉一直在生小鹦鹉。
3. Lionesses bearing cubs in the zoo is nothing new now.
狮子在动物园繁殖早已屡见不鲜了。
"
blend,a story that blends fact and legend,事实与传说相糅合的一个故事,"v.混合
n.混合；掺合物
","1. a story that blends fact and legend
事实与传说相糅合的一个故事
"
assault,The refugee camp came under assault again last night.,昨晚难民营再次遭袭。,"n.攻击；袭击
v.攻击；袭击
","1. The refugee camp came under assault again last night.
昨晚难民营再次遭袭。
2. a powerful assault rifle
强力突击步枪
"
voluntary,Workers are being encouraged to take voluntary redundancy.,工人被鼓励主动离职。,"adj.自愿的；志愿的；自发的；故意的
n.志愿者；自愿行动
","1. Workers are being encouraged to take voluntary redundancy.
工人被鼓励主动离职。
"
