word,word_sen,word_sen_trans,trans,example
stalk,celery stalks,芹菜茎,"n.（植物的）茎，秆；（支持叶子、果实和花的）梗，柄；追踪；高视阔步
v.追踪，潜近；高视阔步
","1. celery stalks
芹菜茎
"
stale,French bread goes stale (= becomes stale ) very quickly.,法式面包极易变味。,"adj.陈腐的；不新鲜的
v.变陈旧；撒尿；变得不新鲜
n.尿
","1. French bread goes stale (= becomes stale ) very quickly.
法式面包极易变味。
2. stale cake
不新鲜的蛋糕
"
salt,This might need some salt and pepper.,这里面也许要加点盐和胡椒粉。,"n.盐；风趣，刺激性
adj.咸水的；含盐的，咸味的；盐腌的；猥亵的
v.用盐腌；给…加盐；将盐撒在道路上使冰或雪融化
","1. This might need some salt and pepper.
这里面也许要加点盐和胡椒粉。
2. a pinch of salt
一撮盐
3. Could you pass the salt?
递一下盐好吗？
"
pound,They spent over a thousand pounds.,他们花了一千多英镑。,"n.英镑；重击，重击声；兽栏；拘留所
v.捣烂；敲打；监禁，拘留
","1. They spent over a thousand pounds.
他们花了一千多英镑。
2. a multi-million pound business
一笔几百万英镑的生意
3. a five pound note
五英镑的纸币
4. She pounded the corn kernels.
她捣碎了玉米粒。
"
neck,Mike rubbed the back of his neck.,迈克揉了揉后颈。,"n.脖子；衣领；海峡
v.搂著脖子亲吻；变狭窄
","1. Mike rubbed the back of his neck.
迈克揉了揉后颈。
2. You have a lot of tension in your neck muscles.
你的颈部肌肉很紧张。
3. He patted his horse’s neck.
他拍了拍马脖子。
4. She had a mass of golden hair, which she wore in a coil at the nape  of her neck.
她有一头金发，盘在脖子后面。
5. The dog picked up the puppy and carried it by the scruff of the neck into the house.
那条狗叼住小狗的后颈，把它叼进了屋子。
"
throw,The bus stopped suddenly and we were all thrown forwards.,公共汽车猛地停住，我们都往前栽。,"v.投；抛；掷
n.投掷；冒险
","1. The bus stopped suddenly and we were all thrown forwards.
公共汽车猛地停住，我们都往前栽。
"
pond,The path descends to  the pond.,小路下斜通到池塘。,"vt.筑成池塘
vi.筑成池塘
n.池塘
","1. The path descends to  the pond.
小路下斜通到池塘。
2. This pond often catches in winter.
这个池塘在冬天常常结冰。
3. Wild flowers and grasses rimmed the little pond.
各种野花和野草环绕着这个小池塘。
"
stamp,a 29-cent stamp,一枚 29 美分的邮票,"n.邮票；印记；标志；跺脚
v.铭记；标出；盖章于…；贴邮票于…；用脚踩踏
","1. a 29-cent stamp
一枚 29 美分的邮票
2. Richard collects stamps.
理查德集邮。
3. a second-class stamp
一张二类邮件的邮票
"
fraction,,,"n.分数；部分；小部分；稍微
",
objection,Her objection was that he was too young.,她反对的理由是他太小。,"n.异议，反对；缺陷，缺点；妨碍；拒绝的理由
","1. Her objection was that he was too young.
她反对的理由是他太小。
"
desolate,a desolate landscape,荒凉的景色,"adj.荒凉的；无人烟的
v.使荒凉；使孤寂
","1. a desolate landscape
荒凉的景色
"
roast,Are you going to roast the chicken?,这鸡你是准备烤的吗？,"v.烤，焙；烘，烘烤；暴露于某种热力下以得温暖
adj.烘烤的；烤过的
n.烤肉；烘烤
","1. Are you going to roast the chicken?
这鸡你是准备烤的吗？
2. the delicious smell of meat roasting
烤肉的香味
3. We caught a rabbit and roasted it over an open fire.
我们捉到一只兔子，放在火上烧烤。
"
headquarters,the headquarters of the United Nations,联合国总部,"n.总部；指挥部；司令部
","1. the headquarters of the United Nations
联合国总部
"
arrival,Only the timely arrival of the police prevented the situation from becoming worse.,警方及时赶到才阻止了事态恶化。,"n.到来；到达；到达者
","1. Only the timely arrival of the police prevented the situation from becoming worse.
警方及时赶到才阻止了事态恶化。
2. Traffic problems account for one third of late arrivals.
迟到的人有三分之一是因为交通问题。
"
handkerchief,Before sweeping the house she bound up her hair in a large handkerchief.,打扫房屋前， 她把头发用一块大手帕扎起来。,"n.手帕；头巾，围巾
","1. Before sweeping the house she bound up her hair in a large handkerchief.
打扫房屋前， 她把头发用一块大手帕扎起来。
"
stomach,I was so hungry my stomach hurt.,我饿得胃都痛了。,"n.胃；腹部；胃口
v.忍受；吃下
","1. I was so hungry my stomach hurt.
我饿得胃都痛了。
2. His stomach was full of food.
他的胃里塞满了食物。
"
radioactive,the problem of how to dispose of radioactive waste,如何处理放射性废物的问题,"adj.[核] 放射性的；有辐射的
","1. the problem of how to dispose of radioactive waste
如何处理放射性废物的问题
2. a consignment of highly radioactive plutonium
发送的一批高放射性钚
"
sorrow,the family’s joys and sorrows,这家人的喜与悲,"n.悲伤；懊悔；伤心事
v.懊悔；遗憾；感到悲伤
","1. the family’s joys and sorrows
这家人的喜与悲
"
tanker,A Greek oil tanker has run aground.,一艘希腊油轮已经搁浅了。,"n.油轮；运油飞机；油槽车；坦克手
","1. A Greek oil tanker has run aground.
一艘希腊油轮已经搁浅了。
"
rotate,The Earth rotates on its axis once every 24 hours.,地球每24小时绕地轴自转一周。,"v.旋转；循环
adj.[植] 辐状的
","1. The Earth rotates on its axis once every 24 hours.
地球每24小时绕地轴自转一周。
2. Rotate the pan halfway through the baking time.
烘烤到一半时把盘子转一下。
"
curl,Her lip curled in contempt.,她轻蔑地撇撇嘴。,"v.使…卷曲；使卷起来
n.卷曲；卷发；螺旋状物
","1. Her lip curled in contempt.
她轻蔑地撇撇嘴。
"
receipt,Keep your receipt in case you want to bring it back.,保留收据以备退货之需。,"n.收到；收据；收入
v.收到
","1. Keep your receipt in case you want to bring it back.
保留收据以备退货之需。
2. Can you give me a receipt?
你能给我一个收条吗？
"
integral,"Rituals, celebrations, and festivals form an integral part of every human society.",仪式、庆典和节日是每个人类社会不可缺少的组成部分。,"adj.积分的；完整的，整体的；构成整体所必须的
n.积分；部分；完整
","1. Rituals, celebrations, and festivals form an integral part of every human society.
仪式、庆典和节日是每个人类社会不可缺少的组成部分。
"
bread,Would you like some bread with your soup?,你喝汤时要吃点面包吗？,"n.面包；生计
v.在…上洒面包屑
","1. Would you like some bread with your soup?
你喝汤时要吃点面包吗？
2. a loaf of brown bread
一条黑面包
3. a piece of bread and butter
一块黄油面包
"
import,,,"n.进口，进口货；输入；意思，含义；重要性
v.输入，进口；含…的意思
",
synthesis,speech synthesis software,语音合成软件,"n.综合，[化学] 合成；综合体
","1. speech synthesis software
语音合成软件
"
cassette,His two albums released on cassette have sold 10 million copies.,他以磁带形式发行的两张专辑已售出1000万份。,"n.盒式磁带；暗盒；珠宝箱；片匣
","1. His two albums released on cassette have sold 10 million copies.
他以磁带形式发行的两张专辑已售出1000万份。
"
knife,a knife and fork,一副刀叉,"n.刀；匕首
v.用刀切；（口）伤害
","1. a knife and fork
一副刀叉
2. Some young people are carrying knives to defend themselves.
一些年轻人带着刀子防身。
3. a kitchen knife
厨房用刀
4. Use a sharp knife to cut the melon into sections.
用快刀把瓜切成块。
"
butterfly,Gwen’s a real social butterfly .,格温是个十足的交际花。,"n.蝴蝶；蝶泳；举止轻浮的人；追求享乐的人
","1. Gwen’s a real social butterfly .
格温是个十足的交际花。
"
ring,He left Washington with the president’s praises ringing in his ears.,他离开了华盛顿，总统的赞扬还在他耳际回响。,"v.按铃；敲钟；回响；成环形
n.戒指；铃声，钟声；拳击场；环形物
","1. He left Washington with the president’s praises ringing in his ears.
他离开了华盛顿，总统的赞扬还在他耳际回响。
"
welfare,Our only concern is the children’s welfare.,我们唯一关心的是孩子们的幸福。,"n.福利；幸福；福利事业；安宁
adj.福利的；接受社会救济的
","1. Our only concern is the children’s welfare.
我们唯一关心的是孩子们的幸福。
2. Child welfare services are well established and comprehensive.
儿童福利机构发展成熟、体系完善。
"
destination,Ellis Island has become one of America's most popular tourist destinations.,埃利斯岛已经成为美国最受欢迎的游览地之一。,"n.目的地，终点
","1. Ellis Island has become one of America's most popular tourist destinations.
埃利斯岛已经成为美国最受欢迎的游览地之一。
"
discount,They are often available at a discount.,它们经常可以以折扣价买到。,"n.折扣；贴现率
v.贴现；打折扣出售商品
","1. They are often available at a discount.
它们经常可以以折扣价买到。
"
gas,hydrogen gas,氢气,"n.气体；[矿业] 瓦斯；汽油；毒气
v.加油；毒（死）
","1. hydrogen gas
氢气
"
gay,She felt excited and quite gay.,她感到兴奋而快活。,"adj.快乐的；放荡的；艳丽的
n.同性恋者
","1. She felt excited and quite gay.
她感到兴奋而快活。
"
poster,A team of volunteers were putting up posters .,一队志愿者正在张贴海报。,"n.海报，广告；招贴
","1. A team of volunteers were putting up posters .
一队志愿者正在张贴海报。
2. a poster campaign for the election
选举的海报宣传
"
abundance,This area of Mexico has an abundance of safe beaches and a pleasing climate.,墨西哥的这个地区有大量的安全沙滩与宜人的气候。,"n.充裕，丰富
","1. This area of Mexico has an abundance of safe beaches and a pleasing climate.
墨西哥的这个地区有大量的安全沙滩与宜人的气候。
"
mosquito,The male mosquito never stings.,雄蚊不叮。,"n.蚊子
","1. The male mosquito never stings.
雄蚊不叮。
2. Are your mosquito bites still itching?
你被蚊子咬的地方还痒吗?
3. The frog darted out its tongue to catch a mosquito.
这只青蛙突然伸出舌头捕捉蚊子。
"
riot,urban riots,城市骚乱,"n.暴乱；放纵；蔓延
v.骚乱；放荡
","1. urban riots
城市骚乱
2. prison riots
监狱暴乱
3. His murder triggered vicious race riots (= caused by a problem between different races ) .
他的被杀引发了严重的种族骚乱。
4. police wearing riot gear
配有防暴装备的警察
5. police in bullet-proof vests and carrying riot shields
穿防弹背心、持防暴盾牌的警察
"
closet,a closet full of beautiful clothes,满是漂亮衣服的壁橱,"n.壁橱；议事室，密室；小房间
adj.秘密的，私下的；空谈的
v.把…关在私室中
","1. a closet full of beautiful clothes
满是漂亮衣服的壁橱
"
recover,"After a few days of fever, she began to recover.",发烧几天之后，她开始恢复。,"v.恢复；弥补；重新获得
n.还原至预备姿势
","1. After a few days of fever, she began to recover.
发烧几天之后，她开始恢复。
"
dizzy,The heat and the champagne made him feel dizzy .,高温和香槟酒使他感到眩晕。,"adj.晕眩的；使人头晕的；昏乱的；心不在焉的；愚蠢的
v.使头晕眼花；使混乱；使茫然
n.(Dizzy)人名；(英)迪齐
","1. The heat and the champagne made him feel dizzy .
高温和香槟酒使他感到眩晕。
2. She started to suffer from dizzy spells (= a short period when you feel dizzy ) .
她开始感到一阵阵的眩晕。
"
oak,an oak door,橡木门,"n.橡树；橡木色；橡木家具
adj.栎树的；栎木制的
","1. an oak door
橡木门
"
consecutive,It had rained for four consecutive days.,雨接连下了四天。,"adj.连贯的；连续不断的
","1. It had rained for four consecutive days.
雨接连下了四天。
2. Can they win the title for the third consecutive season?
他们能连续第三个赛季赢得冠军称号吗？
"
rotary,the rotary movement of the helicopter blades,直升机螺旋桨叶的转动,"adj.旋转的，转动的；轮流的
n.旋转式机器；[动力] 转缸式发动机
","1. the rotary movement of the helicopter blades
直升机螺旋桨叶的转动
"
oar,We were getting along fine until you stuck your oar in.,在你掺和进来之前，我们一直好好的。,"n.桨；橹；桨手
vt.划（船）
vi.划行
","1. We were getting along fine until you stuck your oar in.
在你掺和进来之前，我们一直好好的。
"
flight,He immediately booked a flight to Toulouse.,他当即就订了去图卢兹的航班。,"n.飞行；班机；逃走
v.射击；使惊飞
","1. He immediately booked a flight to Toulouse.
他当即就订了去图卢兹的航班。
2. There are only three flights a day to Logan Airport from Heathrow.
希思罗机场每天只有三趟飞往洛根机场的航班。
"
kettle,She filled the kettle and switched it on.,她把水壶灌满，打开了开关。,"n.壶；[化工] 釜；罐；鼓
","1. She filled the kettle and switched it on.
她把水壶灌满，打开了开关。
2. The kettle’s boiling (= the water in it is boiling ).
水壶里的水开了。
3. (= start boiling water in a kettle ), will you?
烧壶水，好吗？
"
proposal,The president is to put forward new proposals for resolving the country's constitutional crisis.,总统将提出解决国家宪法危机的新议案。,"n.提议，建议；求婚
","1. The president is to put forward new proposals for resolving the country's constitutional crisis.
总统将提出解决国家宪法危机的新议案。
"
ripe,Those tomatoes aren’t ripe yet.,那些番茄还没熟。,"adj.熟的，成熟的；时机成熟的
vt.搜查；调查
vi.进行搜查
n.(Ripe)人名；(意、瑞典)里佩
","1. Those tomatoes aren’t ripe yet.
那些番茄还没熟。
"
resemblance,There was a remarkable resemblance between him and Pete.,他和皮特有一个惊人的相似之处。,"n.相似；相似之处；相似物；肖像
","1. There was a remarkable resemblance between him and Pete.
他和皮特有一个惊人的相似之处。
"
uncover,Customs officials uncovered a plot to smuggle weapons into the country.,海关官员侦破了一个走私武器入境的阴谋。,"v.发现；揭开；揭露
","1. Customs officials uncovered a plot to smuggle weapons into the country.
海关官员侦破了一个走私武器入境的阴谋。
"
illustration,The book contains 62 pages of illustrations.,这本书有62页插图。,"n.说明；插图；例证；图解
","1. The book contains 62 pages of illustrations.
这本书有62页插图。
"
nursery,She puts her baby in this nursery and then goes back to work.,她把孩子送到这家托儿所然后回去上班。,"n.苗圃；托儿所；温床
","1. She puts her baby in this nursery and then goes back to work.
她把孩子送到这家托儿所然后回去上班。
"
niece,"...his niece, the daughter of his eldest sister.",…他的外甥女，他大姐的女儿。,"n.外甥女，侄女
","1. ...his niece, the daughter of his eldest sister.
…他的外甥女，他大姐的女儿。
"
refuge,a wildlife refuge,野生动物保护区,"n.避难；避难所；庇护
vt.给予…庇护；接纳…避难
vi.避难；逃避
","1. a wildlife refuge
野生动物保护区
"
buffet,a cold buffet,冷餐会,"n.自助餐；小卖部；打击；猛烈冲击
v.与…搏斗；连续猛击
adj.自助的；自助餐的
","1. a cold buffet
冷餐会
"
squeeze,She smiled as he squeezed her hand.,他捏了捏她的手，她笑了。,"v.挤；紧握；勒索
n.压榨；紧握；拥挤；佣金
","1. She smiled as he squeezed her hand.
他捏了捏她的手，她笑了。
2. He squeezed the trigger, but nothing happened.
他扣动扳机，但没有反应。
"
envisage,He envisages the possibility of establishing direct diplomatic relations in the future.,他设想将来建立直接外交关系的可能性。,"v.正视，面对；想像
","1. He envisages the possibility of establishing direct diplomatic relations in the future.
他设想将来建立直接外交关系的可能性。
"
torture,Political opponents of the regime may be tortured.,这个政权的政治异己可能会遭受酷刑。,"v.折磨；拷问；歪曲
n.折磨；拷问；歪曲
","1. Political opponents of the regime may be tortured.
这个政权的政治异己可能会遭受酷刑。
"
champion,the world heavyweight boxing champion,世界重量级拳击冠军,"n.冠军；拥护者；战士
v.支持；拥护
adj.优胜的；第一流的
","1. the world heavyweight boxing champion
世界重量级拳击冠军
2. the Olympic champion
奥运会冠军
3. He passionately championed the poor.
他曾热情地捍卫穷人。
"
republic,the former Federal Republic of Germany,前德意志联邦共和国,"n.共和国；共和政体
","1. the former Federal Republic of Germany
前德意志联邦共和国
2. Nine republics took part in the referendum.
有九个共和国参加了全民公决。
"
fling,He flung his coat over the back of a chair.,他把外套扔在椅背上。,"v.掷，抛；嘲笑；使陷入；轻蔑地投射；猛动
n.掷，抛；嘲弄；急冲
","1. He flung his coat over the back of a chair.
他把外套扔在椅背上。
"
musical,a musical version of the fairy tale ‘Cinderella’,童话故事《灰姑娘》的音乐剧版,"adj.音乐的；悦耳的
n.音乐片
","1. a musical version of the fairy tale ‘Cinderella’
童话故事《灰姑娘》的音乐剧版
2. When he began his musical career, King played only for black audiences.
金在音乐事业的开始阶段只为黑人观众演奏。
"
dusk,The street lights go on at dusk.,街灯在黄昏时亮起来。,"n.黄昏，薄暮；幽暗，昏暗
adj.微暗的
v.使变微暗
","1. The street lights go on at dusk.
街灯在黄昏时亮起来。
"
bulletin,At 3:30 p.m. a bulletin was released announcing that the president was out of immediate danger.,下午3:30发布了公告，宣布总统暂时脱离了危险。,"n.公告，公报
v.公布，公告
","1. At 3:30 p.m. a bulletin was released announcing that the president was out of immediate danger.
下午3:30发布了公告，宣布总统暂时脱离了危险。
"
stiff,I never felt stiff after training until I was in my thirties.,三十岁之前，我训练后从不会感到身体发僵。,"adj.呆板的；坚硬的；严厉的；拘谨的
adv.僵硬地；彻底地
n.死尸；令人讨厌者；流通票据；劳动者
v.诈骗；失信
","1. I never felt stiff after training until I was in my thirties.
三十岁之前，我训练后从不会感到身体发僵。
"
stack,stacks of dirty dishes,一摞摞脏盘子,"n.堆；堆叠
v.使堆叠；把…堆积起来
","1. stacks of dirty dishes
一摞摞脏盘子
2. Mrs. Cathiard was stacking the clean bottles in crates.
卡提亚夫人当时正在把干净的瓶子堆放到板条箱里。
"
cotton,a white cotton shirt,白色棉布衬衫,"n.棉花；棉布；棉线
v.一致；理解；和谐；亲近
adj.棉的；棉制的
","1. a white cotton shirt
白色棉布衬衫
2. Made from 100% cotton.
百分之百纯棉制作。
"
fixture,light fixtures,照明设备,"n.设备；固定装置；固定于某处不大可能移动之物
","1. light fixtures
照明设备
"
frog,The tadpole has become a frog.,这个蝌蚪已长成青蛙。,"n.青蛙；[铁路] 辙叉；饰扣
v.捕蛙
","1. The tadpole has become a frog.
这个蝌蚪已长成青蛙。
2. A tadpole metamorphoses into a frog.
蝌蚪会变成青蛙。
3. The frog darted out its tongue to catch a mosquito.
这只青蛙突然伸出舌头捕捉蚊子。
"
earnest,a rather earnest young man,相当认真的一个年轻人,"adj.认真的，热心的；重要的
n.认真；定金；诚挚
","1. a rather earnest young man
相当认真的一个年轻人
2. Matthews was in earnest conversation with a young girl.
马修斯在和一个年轻姑娘认真地谈话。
3. an earnest desire to offer something useful to society
为社会做贡献的真诚愿望
"
wax,wax crayons,蜡笔,"n.蜡；蜡状物
v.给…上蜡
adj.蜡制的；似蜡的
","1. wax crayons
蜡笔
"
symphony,Bruckner’s Fifth Symphony,布鲁克纳的《第五交响曲》,"n.交响乐；谐声，和声
","1. Bruckner’s Fifth Symphony
布鲁克纳的《第五交响曲》
"
loudspeaker,The loudspeaker announced the arrival of the train.,广播说火车进站了。,"n.喇叭，扬声器；扩音器
","1. The loudspeaker announced the arrival of the train.
广播说火车进站了。
"
naval,a naval officer,海军军官,"adj.海军的；军舰的
n.(Naval)人名；(西、德、印)纳瓦尔
","1. a naval officer
海军军官
2. naval battles
海战
"
spacious,a spacious living area,宽敞的居住空间,"adj.宽敞的，广阔的；无边无际的
","1. a spacious living area
宽敞的居住空间
"
mould,Clothes mould in wet weather.,天气潮湿时衣服会发霉。,"v.发霉
n.模具；霉
","1. Clothes mould in wet weather.
天气潮湿时衣服会发霉。
2. Such oil can contain carcinogens and toxic mould.
这种油可能包含致癌物和有毒的霉。
"
linger,He surprised all the doctors by lingering on for several weeks.,他拖了几个星期才去世，让所有的医生都很惊讶。,"v.徘徊；苟延残喘；磨蹭
n.(Linger)人名；(德、捷、瑞典)林格；(法)兰热
","1. He surprised all the doctors by lingering on for several weeks.
他拖了几个星期才去世，让所有的医生都很惊讶。
"
retention,Many people with heart problems suffer from fluid retention.,很多有心脏病的人都有体液潴留。,"n.保留；扣留，滞留；记忆力；闭尿
","1. Many people with heart problems suffer from fluid retention.
很多有心脏病的人都有体液潴留。
"
heave,Michael’s shoulders heaved with silent laughter.,迈克尔憋着不笑出声来，双肩直抖。,"v.举起；使起伏；投掷；恶心；发出（叹息等）
n.举起；起伏；投掷；一阵呕吐
","1. Michael’s shoulders heaved with silent laughter.
迈克尔憋着不笑出声来，双肩直抖。
2. The sea heaved up and down beneath the boat.
船的下面大海波涛汹涌。
"
sophomore,"His daughter, Louise, is by now a college sophomore.",他的女儿，路易斯，现在是大学二年级学生。,"n.大学二年级生；（美）有二年经验的人
adj.二年级的；二年级学生的
","1. His daughter, Louise, is by now a college sophomore.
他的女儿，路易斯，现在是大学二年级学生。
2. I'd been in television since I was 19 and a sophomore.
我在19岁还是大学二年级的时候就已经上了电视。
3. It was June 2001, and just the thought of causing any more pain to 20-year-old Michael, a college sophomore diagnosed a few months earlier with a rare form of leukemia, made her anxious.
那是在2001年六月，20岁的迈克尔是一所大学二年级的学生，几个月前他被查出患了一种罕见的白血病。 一想到又要给儿子增加痛苦她就感到不安。
"
driver,a taxi driver,出租车司机,"n.驾驶员；驱动程序；起子；传动器
","1. a taxi driver
出租车司机
2. Do you think you’re a good driver?
你认为自己是个好司机吗？
"
swarm,Within minutes the area was swarming with officers who began searching a nearby wood.,几分钟之内这个地方挤满了警官，他们开始搜查附近的一片树林。,"v.挤满；成群浮游；云集
n.蜂群；一大群
","1. Within minutes the area was swarming with officers who began searching a nearby wood.
几分钟之内这个地方挤满了警官，他们开始搜查附近的一片树林。
"
poem,...a book of love poems.,…一本爱情诗集。,"n.诗
","1. ...a book of love poems.
…一本爱情诗集。
"
playground,children shouting and running in the playground,在操场上叫嚷奔跑的孩子们,"n.运动场，操场；游乐场
","1. children shouting and running in the playground
在操场上叫嚷奔跑的孩子们
"
avert,The tragedy could have been averted if the crew had followed safety procedures.,如果乘务人员按照安全规则操作，这场悲剧是可以避免的。,"v.避免，防止；转移
","1. The tragedy could have been averted if the crew had followed safety procedures.
如果乘务人员按照安全规则操作，这场悲剧是可以避免的。
"
hover,Her younger brother hovered in the background watching us.,她的弟弟在后面走来走去，观察着我们。,"v.盘旋，翱翔；徘徊
n.徘徊；盘旋；犹豫
","1. Her younger brother hovered in the background watching us.
她的弟弟在后面走来走去，观察着我们。
"
oath,The president took the oath of office (= made the official public promises that every president makes when starting their job ) .,总统宣誓就职。,"n.誓言，誓约；诅咒，咒骂
","1. The president took the oath of office (= made the official public promises that every president makes when starting their job ) .
总统宣誓就职。
2. She could not break her oath .
她不能违背誓言。
"
marxist,...a 78-year-old former Marxist.,…一位78岁的前马克思主义者。,"n.马克思主义者
adj.马克思主义的
","1. ...a 78-year-old former Marxist.
…一位78岁的前马克思主义者。
2. ...a Marxist state.
…一个信奉马克思主义的国家。
"
evacuate,Police evacuated the area.,警方将该地区人员全部疏散。,"v.疏散，撤退；排泄
","1. Police evacuated the area.
警方将该地区人员全部疏散。
"
bleed,His ex-wife clearly intends to bleed him for every last penny.,他的前妻显然是想榨干他每一分钱。,"v.使出血；榨取
","1. His ex-wife clearly intends to bleed him for every last penny.
他的前妻显然是想榨干他每一分钱。
"
wood,Put some more wood on the fire.,往火上再添些木柴。,"n.木材；木制品；树林
vi.收集木材
vt.植林于；给…添加木柴
","1. Put some more wood on the fire.
往火上再添些木柴。
2. a polished wood floor
擦得锃亮的木地板
3. Her house was made of wood .
她家的房子是木头盖的。
"
arrow,Follow the arrows to the X-ray department.,顺着箭头指示的方向去X光科。,"n.箭，箭头；箭状物；箭头记号
vt.以箭头指示；箭一般地飞向
","1. Follow the arrows to the X-ray department.
顺着箭头指示的方向去X光科。
"
installation,the installation and maintenance of alarm systems,警报系统的安装和维护,"n.安装，装置；就职
","1. the installation and maintenance of alarm systems
警报系统的安装和维护
"
classify,We’d classify Drabble’s novels under ‘Romance’.,我们把德拉布尔的小说归类为“言情小说”。,"v.分类；分等
","1. We’d classify Drabble’s novels under ‘Romance’.
我们把德拉布尔的小说归类为“言情小说”。
2. Families are classified according to the father’s occupation.
各个家庭按父亲的职业分类。
"
slipper,...a pair of old slippers.,…一双旧拖鞋。,"n.拖鞋
vt.用拖鞋打
","1. ...a pair of old slippers.
…一双旧拖鞋。
"
intercourse,social intercourse,社交,"n.性交；交往；交流
","1. social intercourse
社交
"
anticipate,Sales are better than anticipated.,销量比预期要好。,"v.预期，期望；占先，抢先；提前使用
","1. Sales are better than anticipated.
销量比预期要好。
2. A good speaker is able to anticipate an audience’s needs and concerns.
好的演讲者能够预先考虑到听众需要什么、关注什么。
"
juice,a carton of orange juice,一纸盒橙汁,"n.（水果）汁，液；果汁
","1. a carton of orange juice
一纸盒橙汁
2. A Coke and a tomato juice, please.
请来一杯可乐和一杯番茄汁。
"
wool,a pure wool skirt,纯羊毛裙子,"n.羊毛；毛线；绒线；毛织品；毛料衣物
","1. a pure wool skirt
纯羊毛裙子
"
undermine,The continued fighting threatens to undermine efforts to negotiate an agreement.,持续的战斗有可能破坏通过谈判达成协议的努力。,"v.破坏，渐渐破坏；挖掘地基
","1. The continued fighting threatens to undermine efforts to negotiate an agreement.
持续的战斗有可能破坏通过谈判达成协议的努力。
"
kitchen,Sam went into the kitchen to make a pot of tea.,萨姆走进厨房去沏一壶茶。,"n.厨房；炊具；炊事人员
","1. Sam went into the kitchen to make a pot of tea.
萨姆走进厨房去沏一壶茶。
2. She is in the kitchen making a meal.
她在厨房里做饭。
"
astronomy,Do you know anything about astronomy?,你懂天文学吗?,"n.天文学
","1. Do you know anything about astronomy?
你懂天文学吗?
2. In both cases, these insights come not from the science of astronomy but from atmospherics — and that's not really so surprising.
两种情形下，这些见解并非来自于天文学，而是来自大气干扰—— 而且，那并不令人感到如此的吃惊。
"
declare,A state of emergency has been declared.,已宣布进入紧急状态。,"v.宣布，声明；断言，宣称
","1. A state of emergency has been declared.
已宣布进入紧急状态。
2. Mr Steel has been declared bankrupt
斯蒂尔先生被宣布破产了。
3. We celebrate September 16, the day when Mexico declared independence from Spain (= officially stated that it was no longer ruled by Spain ) .
我们在9月16日举行庆祝活动，这一天是墨西哥摆脱西班牙统治宣布独立的日子。
"
proceeding,John is taking legal proceedings against his ex-partner.,约翰在对他的前合伙人提起法律诉讼。,"n.进行；程序；诉讼；事项
v.开始；继续做；行进（proceed的ing形式）
","1. John is taking legal proceedings against his ex-partner.
约翰在对他的前合伙人提起法律诉讼。
"
prick,Prick the sausages before you grill them.,烤之前把香肠戳孔。,"v.刺，戳；刺伤，刺痛；竖起
n.刺，扎；刺痛，刺伤；阴茎；锥
adj.竖起的
","1. Prick the sausages before you grill them.
烤之前把香肠戳孔。
"
supper,Why don’t you come over for supper on Friday?,周五为什么不过来吃晚饭呢？,"n.晚餐，晚饭；夜宵
","1. Why don’t you come over for supper on Friday?
周五为什么不过来吃晚饭呢？
2. We had supper in a small Italian place.
我们在一家意大利小餐馆吃了晚饭。
3. Have you eaten supper ?
你吃过晚饭了吗？
"
owl,,,"n.猫头鹰；枭；惯于晚上活动的人
",
warmth,"She went further into the room, drawn by the warmth of the fire.",她被火的温暖吸引着，走进了房间。,"n.温暖；热情；激动
","1. She went further into the room, drawn by the warmth of the fire.
她被火的温暖吸引着，走进了房间。
"
latitude,The birds breed in northern latitudes.,这些鸟在北纬地区繁殖。,"n.纬度；界限；活动范围
","1. The birds breed in northern latitudes.
这些鸟在北纬地区繁殖。
"
multitude,I had never seen such a multitude of stars before.,我以前从未见过这么多的星星。,"n.群众；多数
","1. I had never seen such a multitude of stars before.
我以前从未见过这么多的星星。
2. a multitude of possible interpretations
种种可能的解释
"
wheel,Shall I take the wheel (= drive instead of someone else )?,我来开车好吗？,"n.车轮；方向盘；转动
v.转动；使变换方向；给…装轮子
","1. Shall I take the wheel (= drive instead of someone else )?
我来开车好吗？
"
breakfast,We had bacon and eggs for breakfast .,我们早餐吃了熏肉鸡蛋。,"n.早餐；早饭
v.吃早餐
","1. We had bacon and eggs for breakfast .
我们早餐吃了熏肉鸡蛋。
2. I never eat breakfast .
我从来不吃早饭。
3. After a hearty breakfast (=  large breakfast  ) , we set out for a hike.
我们吃了一顿丰盛的早餐，然后出发去远足了。
4. a light breakfast
简单的早餐
5. a working breakfast
工作早餐
6. All the ladies breakfasted in their rooms.
所有女士在她们房间里用了早餐。
"
bucket,They were drinking beer by the bucket.,他们狂饮啤酒。,"n.桶，水桶；铲斗；一桶的量
v.倾盆而下；颠簸着行进
","1. They were drinking beer by the bucket.
他们狂饮啤酒。
"
explosive,"Because the gas is highly explosive, it needs to be kept in high-pressure containers.",由于这种气体极易爆炸，因此需要保存在高压容器内。,"adj.爆炸的；爆炸性的；爆发性的
n.炸药；爆炸物
","1. Because the gas is highly explosive, it needs to be kept in high-pressure containers.
由于这种气体极易爆炸，因此需要保存在高压容器内。
2. A small explosive device (= bomb ) was set off outside the UN headquarters today.
今天有一枚小型炸弹在联合国总部外爆炸。
"
digital,digital TV,数字电视,"adj.数字的；手指的
n.数字；键
","1. digital TV
数字电视
2. a digital signal
数字信号
3. a digital camera
数码照相机
4. digital recording
数字录音
"
