word,word_sen,word_sen_trans,trans,example
basin,a wash basin,洗脸盆,"n.水池；流域；盆地；盆
","1. a wash basin
洗脸盆
"
paradigm,...a new paradigm of production.,…一种新的生产范例。,"n.范例；词形变化表
","1. ...a new paradigm of production.
…一种新的生产范例。
"
entity,The mind exists as a separate entity.,思想作为一个独立的实体存在。,"n.实体；存在；本质
","1. The mind exists as a separate entity.
思想作为一个独立的实体存在。
2. Good design brings a house and garden together as a single entity.
优秀的设计能把一所房子和花园合为一体。
"
echo,"‘You bet,’ she said, echoing his words.",“当然啦。她重复着他的话。,"v.反射；重复
n.回音；效仿
","1. ‘You bet,’ she said, echoing his words.
“当然啦。她重复着他的话。
"
civilian,...the country's civilian population.,…这个国家的平民人口。,"adj.民用的；百姓的，平民的
n.平民，百姓
","1. ...the country's civilian population.
…这个国家的平民人口。
2. ...civilian casualties.
…平民伤亡。
"
plaster,She gets sunburned even when she plasters herself from head to toe in factor 7 sun lotion.,即使她从头到脚涂抹上防晒系数是7的防晒霜，她也会被晒伤。,"n.石膏；灰泥；膏药
v.减轻；粘贴；涂以灰泥；敷以膏药；使平服
","1. She gets sunburned even when she plasters herself from head to toe in factor 7 sun lotion.
即使她从头到脚涂抹上防晒系数是7的防晒霜，她也会被晒伤。
"
jam,strawberry jam,草莓酱,"n.果酱；拥挤；困境；扣篮
v.使堵塞；挤进，使塞满；混杂；压碎
","1. strawberry jam
草莓酱
2. a jam sandwich
果酱三明治
3. jam jars
果酱罐
"
guilt,"He used to buy them expensive presents, out of guilt.",出于内疚，他以前总是给他们买昂贵的礼物。,"n.犯罪，过失；内疚
","1. He used to buy them expensive presents, out of guilt.
出于内疚，他以前总是给他们买昂贵的礼物。
2. He felt an enormous sense of guilt when he thought about how he’d treated her.
他想到自己那样对待她，心里非常歉疚。
3. I was racked with guilt at my part in making her this unhappy.
她这么不开心也有我的原因，我为此深感内疚。
4. Sometimes I felt little pangs of guilt .
有时候我也会有一点点的内疚。
"
reciprocal,He spoke of the necessity for a reciprocal relationship that would be useful for all sides.,他谈及需要建立对各方都有益的互惠关系。,"adj.互惠的；相互的；倒数的，彼此相反的
n.[数] 倒数；互相起作用的事物
","1. He spoke of the necessity for a reciprocal relationship that would be useful for all sides.
他谈及需要建立对各方都有益的互惠关系。
2. Such treaties provide reciprocal rights and obligations.
此类协议规定了相互之间的权利与义务。
"
alongside,A car drew up alongside .,一辆车在旁边停了下来。,"adv.在旁边
prep.在……旁边
","1. A car drew up alongside .
一辆车在旁边停了下来。
2. Children’s prices are shown alongside adult prices.
儿童票价标在成人票价旁边。
"
verge,to verge on chaos,,"v.濒临，接近；处在边缘
n.边缘
","1. to verge on chaos

"
renovate,The hotel has been renovated and redecorated.,酒店已经翻新，并重新装饰。,"v.更新；修复；革新；刷新
","1. The hotel has been renovated and redecorated.
酒店已经翻新，并重新装饰。
"
automatic,an automatic weapon,自动武器,"adj.自动的；无意识的；必然的
n.自动机械；自动手枪
","1. an automatic weapon
自动武器
2. an automatic gearbox
自动变速箱
3. My camera is fully automatic .
我的照相机是全自动的。
"
resist,He resisted pressure to resign.,他顶住压力，没辞职。,"v.抵抗，抗拒；忍耐
n.[助剂] 抗蚀剂；防染剂
","1. He resisted pressure to resign.
他顶住压力，没辞职。
"
heir,Jonson was his political heir as leader of the party.,琼森是他的政治接班人，他将担任该党派的领袖。,"n.[法] 继承人；后嗣；嗣子
","1. Jonson was his political heir as leader of the party.
琼森是他的政治接班人，他将担任该党派的领袖。
"
timid,I was a timid child.,我曾是个胆小的孩子。,"adj.胆小的；羞怯的
","1. I was a timid child.
我曾是个胆小的孩子。
2. a policy that is both timid and inadequate
一项既无胆识又不完善的政策
"
shampoo,What kind of shampoo do you use?,你用的是哪种洗发水？,"n.洗发；洗发精
v.洗发
","1. What kind of shampoo do you use?
你用的是哪种洗发水？
2. a bottle of shampoo
一瓶香波
"
mistress,The Prince had shocked society by living openly with his mistress.,王子和他的情妇公开同居，让社会大为震惊。,"n.情妇；女主人；主妇；女教师；女能人
","1. The Prince had shocked society by living openly with his mistress.
王子和他的情妇公开同居，让社会大为震惊。
"
seminar,a Shakespeare seminar,莎士比亚研讨班,"n.讨论会，研讨班
","1. a Shakespeare seminar
莎士比亚研讨班
"
weary,"She found Rachel in the kitchen, looking old and weary.",她发现雷切尔在厨房里，看上去苍老而疲惫。,"adj.疲倦的；厌烦的；令人厌烦的
v.疲倦；厌烦
","1. She found Rachel in the kitchen, looking old and weary.
她发现雷切尔在厨房里，看上去苍老而疲惫。
2. She sat down with a weary sigh.
她疲倦地叹口气坐了下来。
"
contradict,"Deborah opened her mouth to contradict, but closed it again.",黛博拉张口想要反驳，但又把嘴闭上了。,"v.反驳；否定；与…矛盾；与…抵触
","1. Deborah opened her mouth to contradict, but closed it again.
黛博拉张口想要反驳，但又把嘴闭上了。
2. Dad just can’t bear to be contradicted.
爸爸就是受不了有人反驳他。
3. The article flatly contradicts their claims.
这篇文章断然驳斥他们的说法。
"
barber,"My father marched me over to Otto, the local barber, to have my hair cut short.",爸爸把我拽到当地理发师奥托跟前，让他把我的头发剪短。,"v.为…理发；修整
n.理发师
","1. My father marched me over to Otto, the local barber, to have my hair cut short.
爸爸把我拽到当地理发师奥托跟前，让他把我的头发剪短。
"
brass,an old brass bedstead,老式黄铜床架,"n.黄铜；黄铜制品；铜管乐器；厚脸皮
","1. an old brass bedstead
老式黄铜床架
"
raw,raw meat,生肉,"adj.生的；未加工的；阴冷的；刺痛的；擦掉皮的；无经验的；（在艺术等方面）不成熟的
n.擦伤处
vt.擦伤
","1. raw meat
生肉
2. grated raw carrots
磨碎的生胡萝卜
3. Cabbage can be eaten raw.
洋白菜可以生吃。
"
prophet,the prophet Elijah,先知以利亚,"n.先知；预言者；提倡者
","1. the prophet Elijah
先知以利亚
"
deduct,The company deducted this payment from his compensation.,公司从他的补偿金中扣除了这笔款项。,"v.扣除，减去；演绎
","1. The company deducted this payment from his compensation.
公司从他的补偿金中扣除了这笔款项。
"
rap,She was woken by a sharp rap on the door.,她被一阵急促的敲门声惊醒。,"v.抢走；轻敲；敲击致使；使着迷
n.轻敲
","1. She was woken by a sharp rap on the door.
她被一阵急促的敲门声惊醒。
"
twin,The twins are now eight months old.,这对双胞胎现在已经八个月大了。,"v.使成对
n.双胞胎中一人
adj.双胞胎的
","1. The twins are now eight months old.
这对双胞胎现在已经八个月大了。
"
ruthless,a ruthless dictator,无情的独裁者,"adj.无情的，残忍的
","1. a ruthless dictator
无情的独裁者
2. They have shown a ruthless disregard for basic human rights.
他们冷酷地无视基本人权。
"
treasure,The Book of Kells is Trinity College’s greatest treasure.,《凯尔经》是三一学院的镇院之宝。,"n.财富，财产；财宝；珍品
v.珍爱；珍藏
","1. The Book of Kells is Trinity College’s greatest treasure.
《凯尔经》是三一学院的镇院之宝。
"
repression,"{""COLLOINEXA"":[""sexual repression""]}",性压抑,"n.抑制，[心理] 压抑；镇压
","1. {""COLLOINEXA"":[""sexual repression""]}
性压抑
"
peasant,Most villagers are peasant farmers.,大多数村民是农民。,"n.农民；乡下人
","1. Most villagers are peasant farmers.
大多数村民是农民。
"
axis,The Earth rotates on an axis between the north and south poles.,地球绕着南北两极之间的地轴自转。,"n.轴；轴线；轴心国
","1. The Earth rotates on an axis between the north and south poles.
地球绕着南北两极之间的地轴自转。
"
cellar,a coal cellar,煤窖,"n.地窖；酒窖；地下室
vt.把…藏入地窖
","1. a coal cellar
煤窖
"
magnitude,an increase of this order of magnitude,如此大幅度的增长,"n.大小；量级；[地震] 震级；重要；光度
","1. an increase of this order of magnitude
如此大幅度的增长
"
orthodox,orthodox medical treatments,传统疗法,"adj.正统的；传统的；惯常的；东正教的
n.正统的人；正统的事物
","1. orthodox medical treatments
传统疗法
2. He challenged the orthodox views on education.
他对传统的教育观念提出了质疑。
"
peach,Anderton scored a peach of a goal.,安德顿射入一个好球。,"n.桃子；桃树；桃红色；受人喜欢的人（或物）
adj.桃色的；用桃子制成的
v.告密
","1. Anderton scored a peach of a goal.
安德顿射入一个好球。
"
adjective,In “the black cat” the adjective “black”modifies the noun “cat”.,在“那只黑猫”中，形容词“黑的”修饰名词“猫”。,"adj.形容词的；从属的
n.形容词
","1. In “the black cat” the adjective “black”modifies the noun “cat”.
在“那只黑猫”中，形容词“黑的”修饰名词“猫”。
2. Using phrases like “Darwinian selection” or “Darwinian evolution” implies there must be another kind of evolution at work, a process that can be described with another adjective.
使用“达尔文选择”或“达尔文进化论”这样的短语意味着工作中必须有另一种进化形式，一种可以用另一个形容词来描述的过程。
"
biscuit,a packet of chocolate biscuits,一包巧克力饼干,"n.小点心，饼干
","1. a packet of chocolate biscuits
一包巧克力饼干
2. cheese and biscuits
奶酪和饼干
"
wicked,the wicked stepmother in ‘Hansel and Gretel’,《糖果屋》中那个恶毒的继母,"adj.邪恶的；恶劣的；不道德的；顽皮的
","1. the wicked stepmother in ‘Hansel and Gretel’
《糖果屋》中那个恶毒的继母
"
dine,He was dining with friends at the Ritz.,他和朋友在里茨饭店一起进餐。,"v.进餐，用餐
n.(Dine)人名；(意、葡)迪内；(英)戴恩；(法)迪纳
","1. He was dining with friends at the Ritz.
他和朋友在里茨饭店一起进餐。
"
wooden,a wooden bench,木制长椅,"adj.木制的；僵硬的，呆板的
","1. a wooden bench
木制长椅
"
rag,He was wiping his hands on an oily rag.,他正用一块油腻腻的抹布擦手。,"n.破布；碎屑
v.戏弄；责骂
","1. He was wiping his hands on an oily rag.
他正用一块油腻腻的抹布擦手。
"
flush,There was a slight flush on his cheeks.,他的面颊上有淡淡的红晕。,"n.激动，洋溢；面红；萌芽；旺盛；奔流
v.使齐平；发红，使发亮；用水冲洗；使激动
adj.大量的；齐平的；丰足的，洋溢的；挥霍的
","1. There was a slight flush on his cheeks.
他的面颊上有淡淡的红晕。
"
peace,The country is at peace with its neighbours for the first time in years.,这是多年来该国与其邻国第一次和平共处。,"n.和平；平静；和睦；秩序
","1. The country is at peace with its neighbours for the first time in years.
这是多年来该国与其邻国第一次和平共处。
2. By the end of the century, France had made peace with Britain.
到那个世纪末，法国和英国议和了。
3. a city where people of different religions have lived together in peace for centuries
不同宗教的人们和平共处数百年的城市
4. efforts to bring peace to the region
为该地区争取和平的努力
5. a dangerous situation which threatens world peace
威胁世界和平的危险状况
6. An uneasy peace continued until 1939.
不稳定的和平局面维持到1939年。
7. the Northern Ireland peace talks
北爱尔兰和平会谈
8. an international peace conference
国际和平大会
9. the peace treaty that ended the First World War
终结第一次世界大战的和平条约
10. the Middle East peace process
中东和平进程
"
intermittent,"The weather forecast is for sun, with intermittent showers.",天气预报为晴，有阵雨。,"adj.间歇的；断断续续的；间歇性
","1. The weather forecast is for sun, with intermittent showers.
天气预报为晴，有阵雨。
"
tiresome,the whole tiresome business of filling out the forms,填写表格这套烦人事,"adj.烦人的，无聊的；令人讨厌的
","1. the whole tiresome business of filling out the forms
填写表格这套烦人事
"
sunrise,a picture of sunrise over Mount Fuji,富士山日出的照片,"n.日出；黎明
","1. a picture of sunrise over Mount Fuji
富士山日出的照片
"
whirl,the social whirl of New York publishing,纽约出版界纷繁的社交活动,"n.旋转，回旋；昏乱；一连串的事；短暂的旅行
v.旋转，回旋；急走；头晕眼花
","1. the social whirl of New York publishing
纽约出版界纷繁的社交活动
"
inference,There were two inferences to be drawn from her letter.,从她的来信可以得到两种推论。,"n.推理；推论；推断
","1. There were two inferences to be drawn from her letter.
从她的来信可以得到两种推论。
"
riddle,See if you can solve this riddle .,看看你能不能猜出这个谜语。,"v.解谜；给出谜；充满于
n.谜语；粗筛；谜一般的人、东西、事情等
","1. See if you can solve this riddle .
看看你能不能猜出这个谜语。
"
hasty,He soon regretted his hasty decision.,他很快就对自己仓促作出的决定感到后悔了。,"adj.轻率的；匆忙的；草率的；懈怠的
n.(Hasty)人名；(英)黑斯蒂
","1. He soon regretted his hasty decision.
他很快就对自己仓促作出的决定感到后悔了。
2. a hasty breakfast
匆忙吃下的一顿早餐
"
liability,The company had assets of $138 million and liabilities of $120.5 million.,该公司有1.38亿美元资产和1.205亿美元的负债。,"n.责任；债务；倾向；可能性；不利因素
","1. The company had assets of $138 million and liabilities of $120.5 million.
该公司有1.38亿美元资产和1.205亿美元的负债。
"
haste,I soon regretted my haste.,我很快就对自己的仓促感到后悔。,"n.匆忙；急忙；轻率
vi.匆忙；赶紧
vt.赶快
","1. I soon regretted my haste.
我很快就对自己的仓促感到后悔。
"
zeal,...his zeal for teaching.,…他对教学的热衷。,"n.热情；热心；热诚
","1. ...his zeal for teaching.
…他对教学的热衷。
"
discrepancy,...the discrepancy between press and radio reports.,…报刊报道与广播报道之间的差异。,"n.不符；矛盾；相差
","1. ...the discrepancy between press and radio reports.
…报刊报道与广播报道之间的差异。
"
odor,The researchers demonstrate that it is possible to generate odor in a compact device that can fit on the back of a TV with potentially thousands of odors.,研究员表示，将一个可以散发上千种气味的小型设备安装在电视背后，从而实现电视(根据情景)生成气味是可能的。,"n.气味；名声
","1. The researchers demonstrate that it is possible to generate odor in a compact device that can fit on the back of a TV with potentially thousands of odors.
研究员表示，将一个可以散发上千种气味的小型设备安装在电视背后，从而实现电视(根据情景)生成气味是可能的。
"
volleyball,I like playing beach volleyball.,我喜欢打沙滩排球。,"n.排球
","1. I like playing beach volleyball.
我喜欢打沙滩排球。
2. Every sunday, they played volleyball in the park.
每个周日他们在公园打排球。
3. Balloon, baseball, basketball, football and volleyball all dance  ballet on the  volcano.
气球、棒球、篮球、足球和排球都在火山上跳芭蕾舞。
"
menu,"Could we have the menu, please?",请把菜单给我们，好吗？,"n.菜单
","1. Could we have the menu, please?
请把菜单给我们，好吗？
2. a three course set menu
三道菜的套餐
"
resign,Josh resigned himself to the long walk home.,乔希只好走很长的路回家。,"v.辞职；放弃；委托；使听从
n.辞去职务
","1. Josh resigned himself to the long walk home.
乔希只好走很长的路回家。
"
robe,a priest’s robes,牧师的长袍,"n.长袍，礼服；制服
v.穿长袍
","1. a priest’s robes
牧师的长袍
"
scent,a yellow rose with a lovely scent,香气怡人的黄玫瑰,"n.气味；嗅觉；痕迹；察觉能力
v.闻到；发觉；使充满…的气味；循着遗臭追踪
","1. a yellow rose with a lovely scent
香气怡人的黄玫瑰
"
rob,They killed four policemen while robbing a bank.,他们抢劫一家银行的时候杀了4名警察。,"v.抢劫；使…丧失；非法剥夺
","1. They killed four policemen while robbing a bank.
他们抢劫一家银行的时候杀了4名警察。
2. A 77-year-old woman was robbed at knifepoint.
一名77岁老妪遭到持刀抢劫。
"
rod,a measuring rod,测量杆,"n.棒；惩罚；枝条；权力
","1. a measuring rod
测量杆
"
avenue,Fifth Avenue,第五大街,"n.大街；林荫大道；[比喻](达到某物的)途径，手段，方法，渠道
","1. Fifth Avenue
第五大街
2. Shaftesbury Avenue
沙夫茨伯里街
"
weave,hand-woven scarves,手织围巾,"v.编织；编排；使迂回前进
n.织物；织法；编织式样
","1. hand-woven scarves
手织围巾
2. Only a few of the women still weave.
只有数量很少的妇女还在编织。
3. traditional basket weaving
传统的编篮技术
"
mend,My father used to mend our shoes.,我父亲过去常为我们修补鞋子。,"v.修理，修补；改善；修改
n.好转，改进；修补处
","1. My father used to mend our shoes.
我父亲过去常为我们修补鞋子。
"
technician,a laboratory technician,实验室技术人员,"n.技师，技术员；技巧纯熟的人
","1. a laboratory technician
实验室技术人员
2. a hospital technician
医院技术人员
"
memo,I sent him a memo reminding him about the meeting.,我发给他一个通知，提醒他开会的事。,"n.备忘录
","1. I sent him a memo reminding him about the meeting.
我发给他一个通知，提醒他开会的事。
"
roar,the roar of the crowd,人群的喊叫声,"n.咆哮；吼；轰鸣
v.咆哮；吼叫；喧闹
","1. the roar of the crowd
人群的喊叫声
2. He let out a roar of laughter .
他放声大笑。
"
vehicle,a description of the stolen vehicle,对被盗车辆的描述,"n.[车辆] 车辆；工具；交通工具；运载工具；传播媒介；媒介物
","1. a description of the stolen vehicle
对被盗车辆的描述
2. Have you locked your vehicle?
你锁车了吗？
"
brandy,After a couple of brandies Michael started telling me his life story.,"几杯白兰地酒过后,迈克尔开始向我讲述他的人生故事。","n.白兰地酒
","1. After a couple of brandies Michael started telling me his life story.
几杯白兰地酒过后,迈克尔开始向我讲述他的人生故事。
"
deviate,They stopped you as soon as you deviated from the script.,你一偏离剧本，他们就会叫停。,"v.脱离；越轨
","1. They stopped you as soon as you deviated from the script.
你一偏离剧本，他们就会叫停。
"
painter,Gerry’s ambition was to become a portrait painter.,格里的志向是成为一名肖像画家。,"n.画家；油漆匠
","1. Gerry’s ambition was to become a portrait painter.
格里的志向是成为一名肖像画家。
"
publicity,Much advance publicity was given to the talks.,会谈之前做了大量的宣传。,"n.宣传，宣扬；公开；广告；注意
","1. Much advance publicity was given to the talks.
会谈之前做了大量的宣传。
2. ...government publicity campaigns.
…政府的宣传活动。
"
retort,He was about to make a sharp retort .,他正要尖刻地反驳。,"n.反驳，顶嘴；曲颈瓶
v.反驳，反击
","1. He was about to make a sharp retort .
他正要尖刻地反驳。
"
hell,I’ve come one hell of a long way to get here.,我走了老远的路才到这里。,"n.地狱；究竟（作加强语气词）；训斥；黑暗势力
vi.过放荡生活；飞驰
int.该死；见鬼（表示惊奇、烦恼、厌恶、恼怒、失望等）
","1. I’ve come one hell of a long way to get here.
我走了老远的路才到这里。
"
landlady,There was a note under the door from my landlady.,门下有我女房东的一张便条。,"n.女房东；女地主；女店主
","1. There was a note under the door from my landlady.
门下有我女房东的一张便条。
"
spade,...a garden spade.,…一把花园里使用的锹。,"n.铁锹，铲子
v.铲；把……弄实抹平
","1. ...a garden spade.
…一把花园里使用的锹。
"
alien,alien cultures,异域文化,"adj.外国的；相异的，性质不同的；不相容的
n.外国人，外侨；外星人
v.让渡，转让
","1. alien cultures
异域文化
2. an alien multiracial society
一个多种族的异国社会
"
whale,,,"v.猛揍；使惨败
n.鲸；巨大的东西
",
dish,a serving dish,上菜用的盘子,"n.盘；餐具；一盘食物；外貌有吸引力的人
v.盛于碟盘中；分发；使某人的希望破灭；说（某人）的闲话
","1. a serving dish
上菜用的盘子
2. an ovenproof dish
耐热盘
"
polite,She’s always very polite.,她总是很有礼貌。,"adj.有礼貌的，客气的；文雅的；上流的；优雅的
","1. She’s always very polite.
她总是很有礼貌。
2. polite, well-behaved children
懂礼貌、守规矩的孩子
3. a clear but polite request
明确但客气的请求
4. It’s not polite to talk with your mouth full.
满嘴食物时讲话是不礼貌的。
"
mess,What a mess!,太乱了！,"n.混乱；食堂，伙食团；困境；脏乱的东西
v.弄乱，弄脏；毁坏；使就餐
","1. What a mess!
太乱了！
2. Sorry – the place is a bit of a mess .
对不起——这里有些乱。
3. When I got home, the house was a complete mess .
我回到家时，屋子里一片狼藉。
4. You can make cookies if you promise not to make a mess in the kitchen.
如果你答应不把厨房搞得乱七八糟，你可以去做甜饼。
5. She hates mess.
她讨厌到处乱糟糟的。
"
proposition,He telephoned Stuart with a proposition.,他打电话给斯图尔特提了个建议。,"n.[数] 命题；提议；主题；议题
v.向…提议；向…求欢
","1. He telephoned Stuart with a proposition.
他打电话给斯图尔特提了个建议。
2. I’ve got a proposition to put to you.
我要向你提个建议。
"
innumerable,She’s served on innumerable committees.,她在多个委员会担任委员。,"adj.无数的，数不清的
","1. She’s served on innumerable committees.
她在多个委员会担任委员。
"
disc,three keys attached to a metal disc,穿在金属圆盘上的三把钥匙,"n.圆盘，[电子] 唱片（等于disk）
vt.灌唱片
","1. three keys attached to a metal disc
穿在金属圆盘上的三把钥匙
"
shave,He hadn’t shaved for days.,他已经好几天没刮脸了。,"v.剃须，剃毛
n.刮脸，剃胡子；修面；<口>侥幸逃过，幸免；剃刀，刮刀
","1. He hadn’t shaved for days.
他已经好几天没刮脸了。
2. Brian had cut himself shaving .
布赖恩刮胡子时割破了脸。
"
pray,They went to the mosque to pray.,他们去清真寺祷告。,"v.祈祷；恳求；央求
n.(Pray)人名；(匈)普劳伊；(英)普雷
","1. They went to the mosque to pray.
他们去清真寺祷告。
"
wrap,I’ve still got a few Christmas presents to wrap up.,我还有一些圣诞礼物要包起来。,"v.包；缠绕；隐藏；掩护
n.外套；围巾
","1. I’ve still got a few Christmas presents to wrap up.
我还有一些圣诞礼物要包起来。
"
joint,What should I use to seal the joint between the carport roof and the house wall?,我应该用什么材料填补车棚顶和房屋墙面的接缝？,"n.关节；接缝；接合处，接合点；（牛，羊等的腿）大块肉
adj.共同的；连接的；联合的，合办的
v.连接，贴合；接合；使有接头
","1. What should I use to seal the joint between the carport roof and the house wall?
我应该用什么材料填补车棚顶和房屋墙面的接缝？
"
contract,Metal contracts as it cools.,金属遇冷收缩。,"v.收缩；感染；订约
n.合同；婚约
","1. Metal contracts as it cools.
金属遇冷收缩。
2. The economy has contracted by 2.5% since last year.
自去年起经济已经萎缩了2.5%。
"
clothes,What sort of clothes was he wearing?,他穿着什么样的衣服？,"n.衣服
","1. What sort of clothes was he wearing?
他穿着什么样的衣服？
2. I showered and put on clean clothes.
我淋浴后穿上干净的衣服。
3. He was still in his work clothes.
他仍然穿着工作服。
4. a clothes shop
服装店
"
finger,"The woman had a ring on her finger, so I assumed she was married.",那女人手指上戴着戒指，因此我猜想她已经结婚了。,"n.手指；指针，指状物
v.伸出；用手指拨弄
","1. The woman had a ring on her finger, so I assumed she was married.
那女人手指上戴着戒指，因此我猜想她已经结婚了。
2. We ate with our fingers.
我们用手抓着吃。
"
exciting,an exciting discovery,激动人心的发现,"adj.令人兴奋的；使人激动的
v.激动；刺激（excite的ing形式）；唤起
","1. an exciting discovery
激动人心的发现
2. ‘Julia and Paul are getting married!’ ‘Oh, how exciting!’
“朱莉娅和保罗要结婚了！”“啊，太让人兴奋了！”
3. I’ve got some very exciting news for you.
我给你带来了一些很激动人心的消息。
4. Let’s do something exciting.
我们来做些让人振奋的事情吧。
5. Melanie finds her work exciting and rewarding.
梅拉妮觉得自己的工作既刺激又有意义。
"
trunk,He left his bicycle leaning against a tree trunk .,他把他的自行车斜靠在树干上。,"n.树干；躯干；象鼻；汽车车尾的行李箱
vt.把…放入旅行箱内
adj.干线的；躯干的；箱子的
","1. He left his bicycle leaning against a tree trunk .
他把他的自行车斜靠在树干上。
"
stationary,How did you manage to drive into a stationary vehicle?,你是怎么开车的，竟会撞上一辆停着的车子？,"adj.固定的；静止的；定居的；常备军的
n.不动的人；驻军
","1. How did you manage to drive into a stationary vehicle?
你是怎么开车的，竟会撞上一辆停着的车子？
"
herb,Sprinkle the dish with chopped fresh herbs.,在菜肴上撒些切碎的新鲜香草。,"n.香草，药草
","1. Sprinkle the dish with chopped fresh herbs.
在菜肴上撒些切碎的新鲜香草。
"
decay,Her body was already starting to decay.,她的尸体已经开始腐烂。,"v.衰退，[核] 衰减；腐烂，腐朽
n.衰退，[核] 衰减；腐烂，腐朽
","1. Her body was already starting to decay.
她的尸体已经开始腐烂。
2. Most archaeological finds are broken, damaged, or decayed.
大部分考古发现物都已破裂、损坏或腐烂。
3. decaying organic matter
腐烂的有机物
"
chess,They meet fairly often to play chess .,他们经常在一起下国际象棋。,"n.国际象棋，西洋棋
","1. They meet fairly often to play chess .
他们经常在一起下国际象棋。
"
chest,Her heart was pounding in her chest.,她的心在胸口怦怦直跳。,"n.胸，胸部；衣柜；箱子；金库
","1. Her heart was pounding in her chest.
她的心在胸口怦怦直跳。
2. a hairy chest
毛茸茸的胸部
"
blossom,The apple trees are just beginning to blossom.,苹果树正开始开花。,"v.开花；兴旺；发展成
n.花；开花期；兴旺期；花开的状态
","1. The apple trees are just beginning to blossom.
苹果树正开始开花。
"
grin,"He grins, delighted at the memory.",想起往事，他咧嘴笑了。,"v.露齿而笑，咧着嘴笑
n.露齿笑
","1. He grins, delighted at the memory.
想起往事，他咧嘴笑了。
"
prisoner,Relationships between the staff and the prisoners are good.,狱警和犯人相处良好。,"n.囚犯，犯人；俘虏；刑事被告
","1. Relationships between the staff and the prisoners are good.
狱警和犯人相处良好。
2. Prisoners here only serve short sentences.
这里的犯人只是短期服刑。
3. The organization is arguing for the release of political prisoners (= people in prison because of their political opinions ) .
该组织正在争取释放政治犯。
"
grim,The weather forecast is pretty grim.,天气预报说天气很恶劣。,"adj.冷酷的；糟糕的；残忍的
n.(Grim)人名；(英、德、俄、捷、匈)格里姆
","1. The weather forecast is pretty grim.
天气预报说天气很恶劣。
2. They painted a grim picture of what life used to be like there.
他们将昔日那里的生活描绘成一幅悲惨的画面。
3. a grim industrial town
一个丑陋的工业城镇
"
skyscraper,The skyscraper towers into the clouds.,那幢摩天大楼高耸入云。,"n.摩天楼，超高层大楼；特别高的东西
","1. The skyscraper towers into the clouds.
那幢摩天大楼高耸入云。
"
prosperous,a prosperous landowner,富裕的土地拥有者,"adj.繁荣的；兴旺的
","1. a prosperous landowner
富裕的土地拥有者
"
gorgeous,‘What do you think of my new flatmate?’ ‘He’s absolutely gorgeous !’,“你觉得我的新室友怎么样？”“他帅极了！”,"adj.华丽的，灿烂的；极好的
","1. ‘What do you think of my new flatmate?’ ‘He’s absolutely gorgeous !’
“你觉得我的新室友怎么样？”“他帅极了！”
"
corresponding,The war and the corresponding fall in trade have had a devastating effect on the country.,战争以及由此所导致的贸易量下降对这个国家产生了致命的影响。,"adj.相当的，相应的；一致的；通信的
v.类似（correspond的ing形式）；相配
","1. The war and the corresponding fall in trade have had a devastating effect on the country.
战争以及由此所导致的贸易量下降对这个国家产生了致命的影响。
"
drum,I could hear the rain drumming against the windows.,我听到雨滴有节奏地打在窗上的声音。,"v.击鼓；大力争取
n.鼓；鼓声
","1. I could hear the rain drumming against the windows.
我听到雨滴有节奏地打在窗上的声音。
"
tease,Don’t get upset. I was only teasing .,别生气，我只是在逗你玩。,"v.取笑；戏弄；梳理；欺负；强求；使起毛
n.戏弄；爱纠缠的小孩；挑逗者；卖弄风骚的女孩
","1. Don’t get upset. I was only teasing .
别生气，我只是在逗你玩。
2. He used to tease her mercilessly .
他过去总是无情地取笑她。
"
rip,Her clothes had all been ripped.,她的衣服都被撕破了。,"v.撕；锯
n.裂口，裂缝
","1. Her clothes had all been ripped.
她的衣服都被撕破了。
2. The sail ripped under the force of the wind.
船帆被狂风刮破了。
3. Impatiently, Sue ripped the letter open .
休急不可待地撕开信封。
"
broom,"To the left of the port, a dry stone stairway leads to the ruins, through the mastic trees and broom.",在港口的左边，一段用石头搭建的楼梯穿过乳香树和金雀花从，通向建筑遗迹。,"n.扫帚；金雀花
v.扫除
","1. To the left of the port, a dry stone stairway leads to the ruins, through the mastic trees and broom.
在港口的左边，一段用石头搭建的楼梯穿过乳香树和金雀花从，通向建筑遗迹。
"
dive,Diving off the cliffs is dangerous.,从悬崖上跳水是很危险的。,"v.潜水；跳水；俯冲；急剧下降
n.潜水；跳水；俯冲；扑
","1. Diving off the cliffs is dangerous.
从悬崖上跳水是很危险的。
"
rim,She looked at him over the rim of her glass.,她沿玻璃杯口看着他。,"n.边，边缘；轮辋；圆圈
v.作…的边，装边于
","1. She looked at him over the rim of her glass.
她沿玻璃杯口看着他。
"
rib,She was taken to hospital with a broken arm and ribs.,她胳膊和肋骨断了，被送进医院。,"n.肋骨；排骨；肋状物
v.戏弄；装肋于
","1. She was taken to hospital with a broken arm and ribs.
她胳膊和肋骨断了，被送进医院。
2. He was punched and kicked in the ribs.
他的肋部遭到拳打脚踢。
"
naked,The children ran naked through the yard.,孩子们光着身子跑过院子。,"adj.裸体的；无装饰的；无证据的；直率的
","1. The children ran naked through the yard.
孩子们光着身子跑过院子。
2. a picture of a naked man
裸体男子的照片
3. They found the body lying half naked in the grass.
他们发现尸体半裸着躺在草丛中。
4. The governor ordered the prisoner to be stripped naked and whipped.
监狱长下令将那个犯人剥光衣服进行鞭笞。
"
